op,table,P,S_over_R,M_par,M_perp,M_o,N_tz,N_zt,res_par,res_perp,Rc,M_par_ref,M_par_relerr,M_perp_ref,M_perp_relerr,M_o_ref,M_o_relerr,N_tz_ref,N_tz_relerr,N_zt_ref,N_zt_relerr
b1_paper,B10,10,10,1.4472242800203838,1.2991140983540417,0.02656489624494723,-0.007683982193652833,0.007683982193652833,8.392853784875622e-18,2.205086205150323e-18,19.41640786499874,1.44697,0.0001757327521536354,1.29911,3.1547398154835133e-06,0.02645,0.004343903400651376,-0.00768,0.000518514798545957,0.00766,0.0031308346805265013
b1_paper,B10,10,1000,1.005360310718785,1.0035735421360208,0.00032639761859482036,-1.1020807047442124e-06,1.102080704744212e-06,1.3010446751443018e-16,1.3032933131886454e-16,1621.2700567273948,1.00536,3.0906221147035466e-07,1.00357,3.529535578701769e-06,0.00033,0.01091630728842315,0.0,,0.0,
rpy,B9,20,0.5,3.758237669559026,2.943213710837414,0.23332158332146055,-0.11669524658962509,0.11669524658962509,1.3299432471001952e-16,4.450988034942463e-16,7.990566526874577,3.685,0.019874537193765474,2.92746,0.005381358186760519
rpy,B9,20,1,3.308499052547267,2.5994094365350193,0.220618993119475,-0.08103836568723966,0.08103836568723966,1.791257129492056e-16,6.77741472398372e-17,9.588679832249491,3.2702,0.011711532183740091,2.59384,0.0021471781355130535
rpy,B9,20,2,2.738807559517327,2.1846905371875103,0.18499091910748344,-0.0455840806990723,0.0455840806990723,1.9599358543605556e-16,1.7086515875462293e-16,12.784906442999324,2.7261,0.004661442910137903,2.1836,0.0004994216832341388
rpy,B9,20,5,1.9972822559536618,1.6696101487910555,0.11537077469625359,-0.014884597779288916,0.014884597779288916,1.224007194309436e-16,1.614850690890373e-16,22.373586275248815,1.996,0.0006424128024357846,1.66957,2.4047384090224725e-05
rpy,B9,20,10,1.5824342417845858,1.3892334018382164,0.06910237275692376,-0.0050648978554524784,0.0050648978554524784,1.7037263132583738e-16,1.0330488937397433e-16,38.354719328997966,1.5823,8.483965403890832e-05,1.3892,2.4043937673790074e-05
rpy,B9,20,100,1.0685627421005712,1.0457100317291386,0.008237569953924285,-7.010239246301009e-05,7.010239246301008e-05,7.74567059966125e-17,1.2507781805111208e-16,326.01511429648275,1.06856,2.5661643438586077e-06,1.04571,3.034219683257711e-08
rpy,B9,20,1000,1.006979498877366,1.0046530008729018,0.0008387075571918375,-7.264366388830691e-07,7.26436638883069e-07,4.114579052978837e-17,1.3018929776684665e-16,3202.6190639713304,1.00698,4.976490437304234e-07,1.00465,2.9869834287822883e-06
rpy,B9,50,0.5,4.59281654107659,3.498234979565156,0.49822795066686615,-0.06080551066486191,0.060805510664861895,4.0541088044669767e-16,5.574686599310756e-16,19.90746388738582,4.5395,0.011745025019625387,3.48019,0.005185055863374205
rpy,B9,50,1,4.00385114077553,3.062187769880887,0.44392428582687676,-0.04222604907282078,0.042226049072820765,4.0182269929088336e-16,4.782104516534925e-16,23.88895666486298,3.9783,0.006422627950514039,3.05577,0.0021002136551137476
rpy,B9,50,2,3.260224452436967,2.531968633700026,0.35437151215759544,-0.023752152603461685,0.023752152603461682,3.412040380585402e-16,3.527414845837835e-16,31.85194221981731,3.253,0.0022208584189876727,2.5307,0.0005012975461436891
rpy,B9,50,5,2.2951866854675713,1.8681509368214058,0.21310059660628788,-0.007755804931742593,0.007755804931742591,2.503247390117853e-16,3.4679988405095626e-16,55.74089888468029,2.295,8.134443031433127e-05,1.8681,2.7266646006994876e-05
rpy,B9,50,10,1.7562028543762538,1.5050668041054798,0.1262869984477463,-0.0026391280670512987,0.002639128067051298,2.355548244593084e-16,1.8390935187434064e-16,95.55582665945192,1.75616,2.4402318839879325e-05,1.5051,2.2055607282129133e-05
rpy,B9,50,100,1.0890055714346436,1.0593385645257698,0.014975678878171464,-3.6527724111436656e-05,3.6527724111436635e-05,8.245350819133234e-17,5.2389874861145896e-17,812.2245266053415,1.08901,4.066597511895303e-06,1.05934,1.3550646913637031e-06
rpy,B9,50,1000,1.009060504697218,1.006040338064941,0.0015246376913721107,-3.785188521712931e-07,3.78518852171293e-07,1.7582852163672341e-16,1.3000976608810746e-16,7978.911526064237,1.00906,5.001657166252e-07,1.00604,3.3603528779187547e-07
rpy,B9,100,0.5,5.218491282568557,3.915044537352658,0.7044908024006928,-0.035657578836468896,0.03565757883646888,6.393890872987535e-16,8.977330566085437e-16,39.79528151137203,5.174,0.008599010933234796,3.897,0.004630366269606902
rpy,B9,100,1,4.5252174505088965,3.409587684390355,0.616271659183654,-0.024762207525325625,0.024762207525325618,7.565905208672426e-16,7.740390222551192e-16,47.75433781364644,4.505,0.004487780357135752,3.403,0.00193584613292835
rpy,B9,100,2,3.6512273284973324,2.7925622820614424,0.4839763225427335,-0.013928741732995664,0.01392874173299566,5.89547805318346e-16,6.249578783294141e-16,63.67245041819525,3.646,0.001433715989394553,2.7913,0.00045222013450445996
rpy,B9,100,5,2.51860608602655,2.0170832216932473,0.2873308360586264,-0.004548160565876137,0.004548160565876133,5.390289271593023e-16,4.216594016056659e-16,111.42678823184168,2.5183,0.00012154470339118578,2.017,4.1260135472171846e-05
rpy,B9,100,10,1.8865288202098391,1.5919480059323576,0.16961975633519422,-0.0015476379703328515,0.0015476379703328507,3.858779194268072e-16,3.1346124859482415e-16,191.01735125458575,1.88651,9.976204652629486e-06,1.5919,3.0156374368705406e-05
rpy,B9,100,100,1.1043379172541068,1.0695601238861439,0.020075552440511898,-2.1420594745091373e-05,2.142059474509137e-05,1.5777367990437946e-16,1.507741759921254e-16,1623.6474856639788,1.10434,1.8859643708513013e-06,1.06956,1.158290734395443e-07
rpy,B9,100,1000,1.0106212822446377,1.0070808564251206,0.0020437891864535447,-2.2197109546170193e-07,2.2197109546170188e-07,9.948061117609366e-17,1.2987553018809242e-17,15949.94882975791,1.01062,1.2687702970249061e-06,1.00708,8.504042584490941e-07
rpy,B9,200,0.5,5.842869638025051,4.331197966589868,0.911965604600777,-0.020446116369820213,0.020446116369820203,1.1323380138538566e-15,1.562575002632294e-15,79.58074413250071,5.803,0.006870521803386343,4.3125,0.004335760368665069
rpy,B9,200,1,5.0455233119563925,3.7564010782871904,0.7893017577884243,-0.014198691923486257,0.014198691923486256,1.0563928652319202e-15,1.3337343983057615e-15,95.49689295900085,5.027,0.003684764662103111,3.7497,0.0017870971776917024
rpy,B9,200,2,4.041449688713241,3.0526863992235005,0.6138491462192762,-0.00798676420696102,0.00798676420696102,1.0314380404792233e-15,1.073595538944595e-15,127.32919061200113,4.037,0.001102226582422901,3.0514,0.0004215767265846426
rpy,B9,200,5,2.7415868105592462,2.165732536967211,0.36159348110448203,-0.0026079230063546185,0.002607923006354618,8.741898959907371e-16,7.655393924500892e-16,222.826083571002,2.7414,6.814421800765543e-05,2.1657,1.5023764699971302e-05
rpy,B9,200,10,2.0166002599504886,1.6786614056490174,0.21294888793136185,-0.0008874182452178911,0.000887418245217891,7.165248335729721e-16,5.400580337959379e-16,381.9875718360034,2.01659,5.08777217419293e-06,1.6787,2.2990618325272384e-05
rpy,B9,200,100,1.1196404007054581,1.079761778065554,0.025173651183946443,-1.2282605470143823e-05,1.2282605470143822e-05,1.5466255617396615e-16,1.3706578818834627e-16,3246.894360606029,1.11964,3.57887765842462e-07,1.07976,1.6467229327845761e-06
rpy,B9,200,1000,1.012179020026042,1.0081193482778554,0.002562758105110003,-1.2727860378183383e-07,1.2727860378183383e-07,1.7863465577854724e-16,2.5302012597853084e-20,31895.962248306285,1.01218,9.681815072238963e-07,1.00812,6.464727854556105e-07
2b,B9,20,0.5,3.696919765541283,2.931937627325732,0.18652096377320315,-0.11462251228808935,0.11462251228808935,4.055431807901922e-09,1.1407181487946709e-09,7.990566526874577,3.685,0.0032346717886792523,2.92746,0.0015295263900213392
2b,B9,20,1,3.2730714862813053,2.596041404599027,0.19052565978271796,-0.0805610760208755,0.0805610760208755,7.354566432742804e-09,1.7514584890778718e-09,9.588679832249491,3.2702,0.000878076656261174,2.59384,0.0008487048542034466
2b,B9,20,2,2.726434607732774,2.184171579035717,0.17371709947563807,-0.04553264529145725,0.04553264529145725,5.047521379190869e-09,2.251743835833631e-09,12.784906442999324,2.7261,0.00012274228119802625,2.1836,0.00026175995407427415
2b,B9,20,5,1.9972822559536618,1.6696101487910555,0.11537077469625359,-0.014884597779288916,0.014884597779288916,1.224007194309436e-16,1.614850690890373e-16,22.373586275248815,1.996,0.0006424128024357846,1.66957,2.4047384090224725e-05
2b,B9,20,10,1.5824342417845858,1.3892334018382164,0.06910237275692376,-0.0050648978554524784,0.0050648978554524784,1.7037263132583738e-16,1.0330488937397433e-16,38.354719328997966,1.5823,8.483965403890832e-05,1.3892,2.4043937673790074e-05
2b,B9,20,100,1.0685627421005712,1.0457100317291386,0.008237569953924285,-7.010239246301009e-05,7.010239246301008e-05,7.74567059966125e-17,1.2507781805111208e-16,326.01511429648275,1.06856,2.5661643438586077e-06,1.04571,3.034219683257711e-08
2b,B9,20,1000,1.006979498877366,1.0046530008729018,0.0008387075571918375,-7.264366388830691e-07,7.26436638883069e-07,4.114579052978837e-17,1.3018929776684665e-16,3202.6190639713304,1.00698,4.976490437304234e-07,1.00465,2.9869834287822883e-06
2b,B9,50,0.5,4.531715166102208,3.4869683470844155,0.4489125198552624,-0.059973824781911884,0.05997382471268919,5.862337166117656e-09,2.75064106770208e-09,19.90746388738582,4.5395,0.0017149099896007509,3.48019,0.0019476945466815328
2b,B9,50,1,3.9684996367654803,3.0587990646526446,0.4122770440278555,-0.042033341992252365,0.04203334147067815,4.743465657101368e-09,1.1190080661454746e-09,23.88895666486298,3.9783,0.0024634550522885665,3.05577,0.0009912606814795426
2b,B9,50,2,3.24785150767442,2.5314496755482323,0.3426109940573373,-0.023731507131591528,0.023731507118125515,4.228011074187106e-09,1.135952351894431e-09,31.85194221981731,3.253,0.0015826905396802988,2.5307,0.00029623248438469734
2b,B9,50,5,2.2951866854675713,1.8681509368214058,0.21310059660628788,-0.007755804931742593,0.007755804931742591,2.503247390117853e-16,3.4679988405095626e-16,55.74089888468029,2.295,8.134443031433127e-05,1.8681,2.7266646006994876e-05
2b,B9,50,10,1.7562028543762538,1.5050668041054798,0.1262869984477463,-0.0026391280670512987,0.002639128067051298,2.355548244593084e-16,1.8390935187434064e-16,95.55582665945192,1.75616,2.4402318839879325e-05,1.5051,2.2055607282129133e-05
2b,B9,50,100,1.0890055714346436,1.0593385645257698,0.014975678878171464,-3.6527724111436656e-05,3.6527724111436635e-05,8.245350819133234e-17,5.2389874861145896e-17,812.2245266053415,1.08901,4.066597511895303e-06,1.05934,1.3550646913637031e-06
2b,B9,50,1000,1.009060504697218,1.006040338064941,0.0015246376913721107,-3.785188521712931e-07,3.78518852171293e-07,1.7582852163672341e-16,1.3000976608810746e-16,7978.911526064237,1.00906,5.001657166252e-07,1.00604,3.3603528779187547e-07
2b,B9,100,0.5,5.157420013055642,3.903779145877765,0.6548147961572414,-0.03524154820319596,0.03524154820319595,4.378294046383403e-09,2.218963830645412e-09,39.79528151137203,5.174,0.0032044814349359023,3.897,0.0017395806717385917
2b,B9,100,1,4.489875935817295,3.4061955713745466,0.5844011832761845,-0.024665713904977588,0.024665713904977578,4.721454935166067e-09,1.796187935864459e-09,47.75433781364644,4.505,0.003357172959534877,3.403,0.0009390453642511385
2b,B9,100,2,3.6388543795215824,2.7920433239096494,0.4721457227085144,-0.013918413884280794,0.013918413884280795,5.491581737461638e-09,1.2655612873812124e-09,63.67245041819525,3.646,0.0019598520237019998,2.7913,0.0002663002578186733
2b,B9,100,5,2.51860608602655,2.0170832216932473,0.2873308360586264,-0.004548160565876137,0.004548160565876133,5.390289271593023e-16,4.216594016056659e-16,111.42678823184168,2.5183,0.00012154470339118578,2.017,4.1260135472171846e-05
2b,B9,100,10,1.8865288202098391,1.5919480059323576,0.16961975633519422,-0.0015476379703328515,0.0015476379703328507,3.858779194268072e-16,3.1346124859482415e-16,191.01735125458575,1.88651,9.976204652629486e-06,1.5919,3.0156374368705406e-05
2b,B9,100,100,1.1043379172541068,1.0695601238861439,0.020075552440511898,-2.1420594745091373e-05,2.142059474509137e-05,1.5777367990437946e-16,1.507741759921254e-16,1623.6474856639788,1.10434,1.8859643708513013e-06,1.06956,1.158290734395443e-07
2b,B9,100,1000,1.0106212822446377,1.0070808564251206,0.0020437891864535447,-2.2197109546170193e-07,2.2197109546170188e-07,9.948061117609366e-17,1.2987553018809242e-17,15949.94882975791,1.01062,1.2687702970249061e-06,1.00708,8.504042584490941e-07
2b,B9,200,0.5,5.781805762163446,4.319932762525396,0.8621994221238447,-0.020238076592841932,0.020238076592841932,5.499716173349619e-09,1.6129274710885517e-09,79.58074413250071,5.803,0.003652289821911683,4.3125,0.0017235391363237713
2b,B9,200,1,5.010184336914352,3.753008132767183,0.7573754624164563,-0.014150428293545387,0.014150428293545382,5.442018347662289e-09,2.122829425970266e-09,95.49689295900085,5.027,0.0033450692432162262,3.7497,0.000882239317060862
2b,B9,200,2,4.029076730608881,3.0521674410717066,0.6020010002600623,-0.007981599661888428,0.007981599661888428,4.262640076061922e-09,1.0031545926297887e-09,127.32919061200113,4.037,0.0019626627176415885,3.0514,0.0002515045787856243
2b,B9,200,5,2.7415868105592462,2.165732536967211,0.36159348110448203,-0.0026079230063546185,0.002607923006354618,8.741898959907371e-16,7.655393924500892e-16,222.826083571002,2.7414,6.814421800765543e-05,2.1657,1.5023764699971302e-05
2b,B9,200,10,2.0166002599504886,1.6786614056490174,0.21294888793136185,-0.0008874182452178911,0.000887418245217891,7.165248335729721e-16,5.400580337959379e-16,381.9875718360034,2.01659,5.08777217419293e-06,1.6787,2.2990618325272384e-05
2b,B9,200,100,1.1196404007054581,1.079761778065554,0.025173651183946443,-1.2282605470143823e-05,1.2282605470143822e-05,1.5466255617396615e-16,1.3706578818834627e-16,3246.894360606029,1.11964,3.57887765842462e-07,1.07976,1.6467229327845761e-06
2b,B9,200,1000,1.012179020026042,1.0081193482778554,0.002562758105110003,-1.2727860378183383e-07,1.2727860378183383e-07,1.7863465577854724e-16,2.5302012597853084e-20,31895.962248306285,1.01218,9.681815072238963e-07,1.00812,6.464727854556105e-07
nemo,B9,20,0.5,3.705769898492512,2.921925188741861,0.1940145517766918,-0.1333066185817149,0.1000979208556882,7.95623584705468e-09,5.999461821747069e-09,7.990566526874577,3.685,0.005636336090233917,2.92746,0.0018906530774592365
nemo,B9,20,1,3.2666417950234274,2.591655147432096,0.18652783961490804,-0.08440749717335562,0.07774825848818477,9.865582783486517e-09,2.9453167429847785e-09,9.588679832249491,3.2702,0.001088069529867456,2.59384,0.0008423235696511798
nemo,B9,20,2,2.7196282205639575,2.181973199701083,0.16906882514331714,-0.047752148294114574,0.04359682480313434,1.4234734166605603e-08,9.310247678715768e-09,12.784906442999324,2.7261,0.0023740066160605673,2.1836,0.0007450083801599485
nemo,B9,20,5,1.9950572578802732,1.6694331909008306,0.11343290403725036,-0.014884106780181006,0.014887763392757311,4.7487513039437814e-09,1.4456129832815617e-09,22.373586275248815,1.996,0.000472315691245882,1.66957,8.194271529157502e-05
nemo,B9,20,10,1.5825966719275961,1.3893958319812267,0.06910237275692376,-0.0050648978554524784,0.0050648978554524784,1.7035517846054874e-16,1.0329281246646335e-16,38.354719328997966,1.5823,0.00018749410832085044,1.3892,0.00014096744977450774
nemo,B9,20,100,1.0687251722435813,1.0458724618721489,0.008237569953924285,-7.010239246301009e-05,7.010239246301008e-05,9.483205200157233e-17,1.2505839273060428e-16,326.01511429648275,1.06856,0.00015457460842757404,1.04571,0.00015536035052640483
nemo,B9,20,1000,1.0071419290203762,1.004815431015912,0.0008387075571918375,-7.264366388830691e-07,7.26436638883069e-07,4.1139154611044186e-17,1.3016825244289768e-16,3202.6190639713304,1.00698,0.00016080659037544077,1.00465,0.00016466532216398062
nemo,B9,50,0.5,4.5481613581657365,3.476163348479048,0.4738248619919834,-0.07252781235092856,0.04875201072469665,1.1055299544879071e-08,5.925301377577315e-09,19.90746388738582,4.5395,0.0019079982742011697,3.48019,0.0011570205997235613
nemo,B9,50,1,3.960494169018986,3.0545405621013773,0.4077202573254242,-0.04544170551682566,0.03905313243413382,5.973166905365006e-09,4.12860817982304e-09,23.88895666486298,3.9783,0.004475738627306601,3.05577,0.0004023332576151414
nemo,B9,50,2,3.2432475421802525,2.527972416299704,0.34085915862957394,-0.024757382488015792,0.022851713421901843,7.685331933840661e-09,5.44470640402023e-09,31.85194221981731,3.253,0.002997988877881233,2.5307,0.0010777981192143674
nemo,B9,50,5,2.2929547075959027,1.8679778596651726,0.21105942552890986,-0.007755557449842006,0.007757106871389658,4.612130600142657e-09,1.9995588762771124e-09,55.74089888468029,2.295,0.0008911949473190553,1.8681,6.538211810261328e-05
nemo,B9,50,10,1.756365281039119,1.505229230768345,0.1262869984477463,-0.0026391280670512987,0.002639128067051298,2.355331526890872e-16,1.8388950659772028e-16,95.55582665945192,1.75616,0.00011689199111646914,1.5051,8.586191505210512e-05
nemo,B9,50,100,1.089167998097509,1.059500991188635,0.014975678878171464,-3.6527724111436656e-05,3.6527724111436635e-05,8.244121429675955e-17,5.2381843238143856e-17,812.2245266053415,1.08901,0.00014508415671945062,1.05934,0.00015197310460768662
nemo,B9,50,1000,1.0092229313600831,1.0062027647278065,0.0015246376913721107,-3.785188521712931e-07,3.78518852171293e-07,1.0997329908135205e-16,1.299887792123148e-16,7978.911526064237,1.00906,0.0001614684558728438,1.00604,0.0001617875311184527
nemo,B9,100,0.5,5.174763764160298,3.891930388248451,0.6834916685462434,-0.04575544386030045,0.025371842095354907,8.050266235788814e-09,6.467050781551471e-09,39.79528151137203,5.174,0.00014761580214491207,3.897,0.0013009011423014477
nemo,B9,100,1,4.481644970021447,3.4019571777605546,0.5797385414643553,-0.027938871308663415,0.0216082072748259,8.19185905177897e-09,5.3516233623295485e-09,47.75433781364644,4.505,0.0051842463881359695,3.403,0.0003064420333368812
nemo,B9,100,2,3.63442549582435,2.7886221255477905,0.47052078439248085,-0.014882965542290736,0.013034048760283452,9.353418764302659e-09,5.3651074761653746e-09,63.67245041819525,3.646,0.0031745760218458833,2.7913,0.00095936461584551
nemo,B9,100,5,2.516373046914677,2.0169107417984633,0.2852747147666888,-0.004548032931196728,0.004548814088712744,6.155948697259665e-09,9.257136499852264e-10,111.42678823184168,2.5183,0.000765180115682485,2.017,4.425295068745746e-05
nemo,B9,100,10,1.8866912500271225,1.59211043574964,0.16961975633519424,-0.0015476379703328515,0.0015476379703328507,6.20976945823428e-16,3.134292687747828e-16,191.01735125458575,1.88651,9.607689708644435e-05,1.5919,0.0001321915633142597
nemo,B9,100,100,1.1045003470713894,1.0697225537034263,0.020075552440511898,-2.1420594745091373e-05,2.142059474509137e-05,1.577504850853449e-16,1.5075128199801199e-16,1623.6474856639788,1.10434,0.00014519719596260572,1.06956,0.00015198184620424836
nemo,B9,100,1000,1.01078371206192,1.007243286242403,0.0020437891864535447,-2.2197109546170193e-07,2.2197109546170188e-07,9.946462501482558e-17,1.2985458623251976e-17,15949.94882975791,1.01062,0.00016199170996022955,1.00708,0.00016213830321625572
nemo,B9,200,0.5,5.799305167956352,4.307766727959272,0.8918571118356406,-0.029723781989421112,0.011073562140287275,9.18038400306536e-09,5.691205201710464e-09,79.58074413250071,5.803,0.0006367106744179945,4.3125,0.0010975703282846605
nemo,B9,200,1,5.00189698827336,3.7487748763736337,0.7526852270401136,-0.0173572413423667,0.011051647357252262,8.278118645822622e-09,5.244077864329338e-09,95.49689295900085,5.027,0.004993636707109559,3.7497,0.00024671937124732586
nemo,B9,200,2,4.024694873215989,3.04876223100216,0.6004092014652386,-0.00891643431292504,0.007087817910766124,9.121923057991572e-09,5.121036849562808e-09,127.32919061200113,4.037,0.003048086892249517,3.0514,0.0008644454997181861
nemo,B9,200,5,2.7393535028264693,2.1655602098399895,0.3595336079642384,-0.002607858687320848,0.0026082500742568696,4.1951559712397116e-09,7.185862402576322e-10,222.826083571002,2.7414,0.0007465153474614363,2.1657,6.45473334305972e-05
nemo,B9,200,10,2.0167626894591866,1.6788238351577156,0.21294888793136185,-0.0008874182452178911,0.000887418245217891,7.048195541970923e-16,5.400057821333459e-16,381.9875718360034,2.01659,8.563439230914184e-05,1.6787,7.376848615924459e-05
nemo,B9,200,100,1.119802830214156,1.0799242075742521,0.025173651183946436,-1.2282605470143823e-05,1.2282605470143822e-05,1.9153304226756534e-16,1.3704517236320243e-16,3246.894360606029,1.11964,0.00014543086541753104,1.07976,0.00015207784531012642
nemo,B9,200,1000,1.0123414495347403,1.0082817777865536,0.002562758105110003,-1.2727860378183383e-07,1.2727860378183383e-07,1.786059941511625e-16,2.5297936561207488e-20,31895.962248306285,1.01218,0.00015950674261512452,1.00812,0.00016047473173202113
