cfg,family,param,P,stage,err2_lin,true2_lin,err2_ang,true2_ang
42046,uniform,0.050000001,16,b1,4.8407376e-05,0.13566127,1.179827e-05,0.075536658
42046,uniform,0.050000001,16,moments,1.2631239e-05,0.13566127,3.50657e-06,0.075536658
42046,uniform,0.050000001,16,diag,1.3308198e-05,0.13566127,3.6754184e-06,0.075536658
41864,uniform,0.050000001,16,2b,0.0004204855,0.21565531,0.0001019565,0.069920871
41864,uniform,0.050000001,16,b1,0.00029262924,0.21565531,4.6142054e-05,0.069920871
41864,uniform,0.050000001,16,moments,3.2188729e-05,0.21565531,3.2544091e-05,0.069920871
41864,uniform,0.050000001,16,diag,4.0110057e-05,0.21565531,2.8316556e-05,0.069920871
41970,uniform,0.050000001,16,2b,0.00024822468,0.2001784,3.5957141e-05,0.090255233
41970,uniform,0.050000001,16,b1,9.1126399e-05,0.2001784,1.3583288e-05,0.090255233
41970,uniform,0.050000001,16,moments,3.259267e-05,0.2001784,9.0737876e-06,0.090255233
41970,uniform,0.050000001,16,diag,2.8897884e-05,0.2001784,9.2858698e-06,0.090255233
42082,uniform,0.050000001,16,2b,0.00013091048,0.18509291,4.1067432e-05,0.082817529
42082,uniform,0.050000001,16,b1,6.8333504e-05,0.18509291,1.6144444e-05,0.082817529
42082,uniform,0.050000001,16,moments,3.9273329e-05,0.18509291,1.4317818e-05,0.082817529
42082,uniform,0.050000001,16,diag,4.386744e-05,0.18509291,1.3978286e-05,0.082817529
42857,uniform,0.050000001,32,2b,0.00096920895,0.33287569,9.3418429e-05,0.13851696
42857,uniform,0.050000001,32,b1,0.00031450091,0.33287569,4.2982734e-05,0.13851696
42857,uniform,0.050000001,32,moments,0.00014247133,0.33287569,3.1017084e-05,0.13851696
42857,uniform,0.050000001,32,diag,0.00014751032,0.33287569,3.3092265e-05,0.13851696
43327,uniform,0.050000001,32,2b,0.00072235187,0.97858286,0.00014488978,0.13514589
43327,uniform,0.050000001,32,b1,0.00041094017,0.97858286,6.4354156e-05,0.13514589
43327,uniform,0.050000001,32,moments,0.00016139599,0.97858286,3.661578e-05,0.13514589
43327,uniform,0.050000001,32,diag,0.00016487145,0.97858286,3.5457998e-05,0.13514589
43366,uniform,0.050000001,32,2b,0.00095514291,0.35878788,0.00016883828,0.14354446
43366,uniform,0.050000001,32,b1,0.00052638334,0.35878788,6.2769481e-05,0.14354446
43366,uniform,0.050000001,32,moments,0.00022482855,0.35878788,4.6040839e-05,0.14354446
43366,uniform,0.050000001,32,diag,0.00023357078,0.35878788,4.3265653e-05,0.14354446
43178,uniform,0.050000001,32,2b,0.0012926966,0.85131013,0.00016724373,0.13140844
43178,uniform,0.050000001,32,b1,0.00052591864,0.85131013,7.8928909e-05,0.13140844
43178,uniform,0.050000001,32,moments,0.00028232007,0.85131013,6.216592e-05,0.13140844
43178,uniform,0.050000001,32,diag,0.00028309324,0.85131013,5.9941477e-05,0.13140844
43378,uniform,0.050000001,32,2b,0.0010811579,0.50738506,0.00016623571,0.16906908
43378,uniform,0.050000001,32,b1,0.00051802873,0.50738506,7.4167272e-05,0.16906908
43378,uniform,0.050000001,32,moments,0.00018270608,0.50738506,4.1570798e-05,0.16906908
43378,uniform,0.050000001,32,diag,0.00017047668,0.50738506,3.8084147e-05,0.16906908
43170,uniform,0.050000001,32,2b,0.00086795573,0.40426731,9.7639454e-05,0.13908241
43170,uniform,0.050000001,32,b1,0.00022728024,0.40426731,4.2199326e-05,0.13908241
43170,uniform,0.050000001,32,moments,9.0574308e-05,0.40426731,2.8313679e-05,0.13908241
43170,uniform,0.050000001,32,diag,9.7641234e-05,0.40426731,2.492414e-05,0.13908241
43503,uniform,0.050000001,48,2b,0.00074814812,0.66198976,0.00011821511,0.20718273
43503,uniform,0.050000001,48,b1,0.00033501839,0.66198976,6.7394741e-05,0.20718273
43503,uniform,0.050000001,48,moments,0.00016117809,0.66198976,3.4953317e-05,0.20718273
43503,uniform,0.050000001,48,diag,0.00016383087,0.66198976,3.2770187e-05,0.20718273
43477,uniform,0.050000001,48,2b,0.0019347941,1.4350062,0.00020884299,0.15852224
43477,uniform,0.050000001,48,b1,0.00073022388,1.4350062,9.5827262e-05,0.15852224
43477,uniform,0.050000001,48,moments,0.00028670686,1.4350062,7.1627334e-05,0.15852224
43477,uniform,0.050000001,48,diag,0.00028126435,1.4350062,7.1300624e-05,0.15852224
43635,uniform,0.050000001,48,2b,0.0013217067,0.95528556,0.00011414557,0.19909617
43635,uniform,0.050000001,48,b1,0.00045189474,0.95528556,5.5173958e-05,0.19909617
43635,uniform,0.050000001,48,moments,0.00020936045,0.95528556,3.7225846e-05,0.19909617
43635,uniform,0.050000001,48,diag,0.00020328475,0.95528556,3.5123346e-05,0.19909617
43589,uniform,0.050000001,48,2b,0.00092124065,0.41848425,0.00011696264,0.21188638
43589,uniform,0.050000001,48,b1,0.00064224832,0.41848425,7.3066591e-05,0.21188638
43589,uniform,0.050000001,48,moments,0.00027823611,0.41848425,4.3815789e-05,0.21188638
43589,uniform,0.050000001,48,diag,0.00027586148,0.41848425,4.101394e-05,0.21188638
43583,uniform,0.050000001,48,2b,0.0015872185,1.6835587,0.00018893153,0.20904779
43583,uniform,0.050000001,48,b1,0.00062501243,1.6835587,8.4883383e-05,0.20904779
43583,uniform,0.050000001,48,moments,0.00024272554,1.6835587,6.4719864e-05,0.20904779
43583,uniform,0.050000001,48,diag,0.00023535841,1.6835587,6.5215689e-05,0.20904779
43688,uniform,0.050000001,48,2b,0.0010857315,1.5481488,0.00015271217,0.17705529
43688,uniform,0.050000001,48,b1,0.00040479011,1.5481488,6.170814e-05,0.17705529
43688,uniform,0.050000001,48,moments,0.00019095124,1.5481488,2.6549127e-05,0.17705529
43688,uniform,0.050000001,48,diag,0.0001859104,1.5481488,2.6083219e-05,0.17705529
43818,uniform,0.050000001,64,2b,0.0028614413,0.61221975,0.00047393758,0.25070838
43818,uniform,0.050000001,64,b1,0.0012912301,0.61221975,0.00022122857,0.25070838
43818,uniform,0.050000001,64,moments,0.0005857546,0.61221975,0.000140296,0.25070838
43818,uniform,0.050000001,64,diag,0.00055323986,0.61221975,0.00013869537,0.25070838
43827,uniform,0.050000001,64,2b,0.0032833507,1.4645318,0.00028700308,0.30704796
43827,uniform,0.050000001,64,b1,0.0011100802,1.4645318,0.00013996458,0.30704796
43827,uniform,0.050000001,64,moments,0.00054938105,1.4645318,8.6299404e-05,0.30704796
43827,uniform,0.050000001,64,diag,0.00053858162,1.4645318,7.8504984e-05,0.30704796
43855,uniform,0.050000001,64,2b,0.003472506,1.1520676,0.00028687404,0.30255758
43855,uniform,0.050000001,64,b1,0.0011679131,1.1520676,0.00011285287,0.30255758
43855,uniform,0.050000001,64,moments,0.0005374865,1.1520676,8.0685338e-05,0.30255758
43855,uniform,0.050000001,64,diag,0.00052492722,1.1520676,8.0241285e-05,0.30255758
43889,uniform,0.050000001,64,2b,0.0015135064,0.38903221,0.0002208494,0.25206655
43889,uniform,0.050000001,64,b1,0.00071260356,0.38903221,0.00010610028,0.25206655
43889,uniform,0.050000001,64,moments,0.00037489011,0.38903221,6.837099e-05,0.25206655
43889,uniform,0.050000001,64,diag,0.00035015782,0.38903221,6.7084151e-05,0.25206655
43878,uniform,0.050000001,64,2b,0.0036672007,0.7092354,0.00021873131,0.32929925
43878,uniform,0.050000001,64,b1,0.0014325586,0.7092354,0.00013486602,0.32929925
43878,uniform,0.050000001,64,moments,0.00058307571,0.7092354,8.5603795e-05,0.32929925
43878,uniform,0.050000001,64,diag,0.0005600936,0.7092354,8.0986564e-05,0.32929925
43842,uniform,0.050000001,64,2b,0.003190675,0.93863315,0.00051392796,0.2821785
43842,uniform,0.050000001,64,b1,0.0011283039,0.93863315,0.0002046958,0.2821785
43842,uniform,0.050000001,64,moments,0.00050736417,0.93863315,9.5016987e-05,0.2821785
43842,uniform,0.050000001,64,diag,0.00047372212,0.93863315,9.4245241e-05,0.2821785
44385,uniform,0.075000003,16,2b,0.00077985586,0.081984737,0.00015795458,0.069022138
44385,uniform,0.075000003,16,b1,0.00012924113,0.081984737,2.7531425e-05,0.069022138
44385,uniform,0.075000003,16,moments,5.7826637e-05,0.081984737,2.2513126e-05,0.069022138
44385,uniform,0.075000003,16,diag,4.5221413e-05,0.081984737,1.622239e-05,0.069022138
44467,uniform,0.075000003,16,2b,0.00067294333,0.28814719,0.00015911953,0.055226747
44467,uniform,0.075000003,16,b1,0.00030172503,0.28814719,5.7396014e-05,0.055226747
44467,uniform,0.075000003,16,moments,4.3146932e-05,0.28814719,3.7853349e-05,0.055226747
44467,uniform,0.075000003,16,diag,3.4924299e-05,0.28814719,3.689556e-05,0.055226747
44647,uniform,0.075000003,16,2b,0.00082055848,0.22659924,0.00010325721,0.04196028
44647,uniform,0.075000003,16,b1,0.00023323845,0.22659924,4.5730326e-05,0.04196028
44647,uniform,0.075000003,16,moments,7.8537482e-05,0.22659924,3.0838529e-05,0.04196028
44647,uniform,0.075000003,16,diag,7.7141319e-05,0.22659924,2.8270579e-05,0.04196028
44562,uniform,0.075000003,16,2b,0.001150398,0.27291478,0.00021858778,0.066587006
44562,uniform,0.075000003,16,b1,0.00029215336,0.27291478,6.2611977e-05,0.066587006
44562,uniform,0.075000003,16,moments,9.1823832e-05,0.27291478,4.4056492e-05,0.066587006
44562,uniform,0.075000003,16,diag,0.00010801252,0.27291478,4.768092e-05,0.066587006
45128,uniform,0.075000003,16,2b,0.00058497545,0.14102285,7.4963135e-05,0.069343418
45128,uniform,0.075000003,16,b1,0.00015354214,0.14102285,2.7103655e-05,0.069343418
45128,uniform,0.075000003,16,moments,4.7225636e-05,0.14102285,1.8071723e-05,0.069343418
45128,uniform,0.075000003,16,diag,5.0018036e-05,0.14102285,1.7233209e-05,0.069343418
45269,uniform,0.075000003,16,2b,0.00050564485,0.38279606,8.9831815e-05,0.052387299
45269,uniform,0.075000003,16,b1,0.0001889131,0.38279606,4.2585292e-05,0.052387299
45269,uniform,0.075000003,16,moments,3.9820275e-05,0.38279606,1.8345013e-05,0.052387299
45269,uniform,0.075000003,16,diag,3.5190999e-05,0.38279606,1.7879276e-05,0.052387299
45757,uniform,0.075000003,32,2b,0.0016797505,0.4419154,0.00023132043,0.12565842
45757,uniform,0.075000003,32,b1,0.00066805356,0.4419154,9.959694e-05,0.12565842
45757,uniform,0.075000003,32,moments,0.00022862354,0.4419154,7.5992555e-05,0.12565842
45757,uniform,0.075000003,32,diag,0.00020310406,0.4419154,7.7595379e-05,0.12565842
45691,uniform,0.075000003,32,2b,0.0039105632,0.64408808,0.00075447218,0.1064226
45691,uniform,0.075000003,32,b1,0.00067067955,0.64408808,0.00014848064,0.1064226
45691,uniform,0.075000003,32,moments,0.00023620002,0.64408808,0.00011662801,0.1064226
45691,uniform,0.075000003,32,diag,0.00020351566,0.64408808,0.00011417607,0.1064226
45795,uniform,0.075000003,32,2b,0.0037155113,1.0395681,0.00036111145,0.12889667
45795,uniform,0.075000003,32,b1,0.0011233953,1.0395681,9.9054458e-05,0.12889667
45795,uniform,0.075000003,32,moments,0.0004687917,1.0395681,6.6397077e-05,0.12889667
45795,uniform,0.075000003,32,diag,0.00046210054,1.0395681,7.264353e-05,0.12889667
46076,uniform,0.075000003,32,2b,0.002145267,0.50422478,0.00028825629,0.13222936
46076,uniform,0.075000003,32,b1,0.00062108371,0.50422478,9.5913831e-05,0.13222936
46076,uniform,0.075000003,32,moments,0.00028386639,0.50422478,5.8798554e-05,0.13222936
46076,uniform,0.075000003,32,diag,0.0002775519,0.50422478,5.7427961e-05,0.13222936
46086,uniform,0.075000003,32,2b,0.0012721433,0.22849745,0.00015676646,0.14007389
46086,uniform,0.075000003,32,b1,0.00044451179,0.22849745,0.0001259667,0.14007389
46086,uniform,0.075000003,32,moments,0.0002304489,0.22849745,6.0435654e-05,0.14007389
46086,uniform,0.075000003,32,diag,0.00024399155,0.22849745,6.1818061e-05,0.14007389
46093,uniform,0.075000003,32,2b,0.0017473225,0.51663469,0.00031203552,0.12627912
46093,uniform,0.075000003,32,b1,0.00057341748,0.51663469,8.9935353e-05,0.12627912
46093,uniform,0.075000003,32,moments,0.00017945439,0.51663469,4.596992e-05,0.12627912
46093,uniform,0.075000003,32,diag,0.00018964597,0.51663469,4.1178004e-05,0.12627912
46323,uniform,0.075000003,48,2b,0.0026976346,0.55668849,0.0003100962,0.25540318
46323,uniform,0.075000003,48,b1,0.0010274854,0.55668849,0.00013881704,0.25540318
46323,uniform,0.075000003,48,moments,0.00040903693,0.55668849,0.00010118316,0.25540318
46323,uniform,0.075000003,48,diag,0.00038824072,0.55668849,9.4782487e-05,0.25540318
46459,uniform,0.075000003,48,2b,0.0038283766,1.3186997,0.00038574786,0.21760946
46459,uniform,0.075000003,48,b1,0.0012605353,1.3186997,0.00019287268,0.21760946
46459,uniform,0.075000003,48,moments,0.00052535511,1.3186997,0.0001164606,0.21760946
46459,uniform,0.075000003,48,diag,0.00050812919,1.3186997,0.00011404532,0.21760946
46435,uniform,0.075000003,48,2b,0.0061292371,0.469346,0.00062350612,0.17410956
46435,uniform,0.075000003,48,b1,0.0015155722,0.469346,0.00020646763,0.17410956
46435,uniform,0.075000003,48,moments,0.00064014905,0.469346,0.00012468032,0.17410956
46435,uniform,0.075000003,48,diag,0.00063074258,0.469346,0.00012222307,0.17410956
46578,uniform,0.075000003,48,2b,0.0050187772,0.5562495,0.00046419608,0.21330971
46578,uniform,0.075000003,48,b1,0.0015982311,0.5562495,0.00014579461,0.21330971
46578,uniform,0.075000003,48,moments,0.00060397778,0.5562495,0.00010647861,0.21330971
46578,uniform,0.075000003,48,diag,0.00057526246,0.5562495,0.00010231292,0.21330971
46655,uniform,0.075000003,48,2b,0.0032099972,0.74835976,0.00041770579,0.20709463
46655,uniform,0.075000003,48,b1,0.00096906278,0.74835976,9.4621383e-05,0.20709463
46655,uniform,0.075000003,48,moments,0.00048080779,0.74835976,7.391725e-05,0.20709463
46655,uniform,0.075000003,48,diag,0.00045677388,0.74835976,6.8180131e-05,0.20709463
46601,uniform,0.075000003,48,2b,0.00239442,0.50226511,0.00028394046,0.21149167
46601,uniform,0.075000003,48,b1,0.0010394049,0.50226511,0.00012698078,0.21149167
46601,uniform,0.075000003,48,moments,0.0005357765,0.50226511,8.3607454e-05,0.21149167
46601,uniform,0.075000003,48,diag,0.00050850085,0.50226511,8.2310562e-05,0.21149167
46716,uniform,0.075000003,64,2b,0.005416197,0.87053557,0.00050213479,0.28199466
46716,uniform,0.075000003,64,b1,0.0018462366,0.87053557,0.00018534695,0.28199466
46716,uniform,0.075000003,64,moments,0.00075069409,0.87053557,0.00010851205,0.28199466
46716,uniform,0.075000003,64,diag,0.00078110899,0.87053557,0.00010613838,0.28199466
46686,uniform,0.075000003,64,2b,0.0065155371,2.426398,0.00072312618,0.28327757
46686,uniform,0.075000003,64,b1,0.0017443753,2.426398,0.00028768481,0.28327757
46686,uniform,0.075000003,64,moments,0.0011579817,2.426398,0.00020918628,0.28327757
46686,uniform,0.075000003,64,diag,0.0011530897,2.426398,0.00020224394,0.28327757
46677,uniform,0.075000003,64,2b,0.0092274376,1.724691,0.0010050559,0.2611348
46677,uniform,0.075000003,64,b1,0.0027281679,1.724691,0.00038193851,0.2611348
46677,uniform,0.075000003,64,moments,0.0011448894,1.724691,0.00021290456,0.2611348
46677,uniform,0.075000003,64,diag,0.0010763282,1.724691,0.00019993075,0.2611348
46758,uniform,0.075000003,64,2b,0.0074455364,0.9047326,0.00085320446,0.30922598
46758,uniform,0.075000003,64,b1,0.0027747139,0.9047326,0.00033075091,0.30922598
46758,uniform,0.075000003,64,moments,0.0011049958,0.9047326,0.00021705139,0.30922598
46758,uniform,0.075000003,64,diag,0.0011093889,0.9047326,0.00018692353,0.30922598
46778,uniform,0.075000003,64,2b,0.0031105662,1.3777837,0.00039047809,0.25936385
46778,uniform,0.075000003,64,b1,0.0013400233,1.3777837,0.00017574711,0.25936385
46778,uniform,0.075000003,64,moments,0.00054053992,1.3777837,0.00010793742,0.25936385
46778,uniform,0.075000003,64,diag,0.00053681162,1.3777837,0.00010542084,0.25936385
46838,uniform,0.075000003,64,2b,0.0062728733,0.57961789,0.00079816132,0.30277072
46838,uniform,0.075000003,64,b1,0.0024861503,0.57961789,0.00036864196,0.30277072
46838,uniform,0.075000003,64,moments,0.00094115538,0.57961789,0.00021322362,0.30277072
46838,uniform,0.075000003,64,diag,0.00089559114,0.57961789,0.00020994459,0.30277072
47044,uniform,0.15000001,16,2b,0.0020977637,0.20491452,0.00032823038,0.088932733
47044,uniform,0.15000001,16,b1,0.00061388981,0.20491452,0.00020273783,0.088932733
47044,uniform,0.15000001,16,moments,0.00022280064,0.20491452,8.2789263e-05,0.088932733
47044,uniform,0.15000001,16,diag,0.00019583968,0.20491452,5.7235634e-05,0.088932733
47049,uniform,0.15000001,16,2b,0.0017271747,0.11889536,0.00022599641,0.083451315
47049,uniform,0.15000001,16,b1,0.00044600798,0.11889536,8.9673727e-05,0.083451315
47049,uniform,0.15000001,16,moments,0.00016388232,0.11889536,4.6095547e-05,0.083451315
47049,uniform,0.15000001,16,diag,0.0001434448,0.11889536,4.3755536e-05,0.083451315
47135,uniform,0.15000001,16,2b,0.0027515972,0.094395691,0.00065506528,0.081212546
47135,uniform,0.15000001,16,b1,0.00084466783,0.094395691,0.00025327312,0.081212546
47135,uniform,0.15000001,16,moments,0.00019379407,0.094395691,0.00015680787,0.081212546
47135,uniform,0.15000001,16,diag,0.00019523101,0.094395691,0.00010828527,0.081212546
47987,uniform,0.15000001,16,2b,0.0026044392,0.90666729,0.00061713672,0.064108689
47987,uniform,0.15000001,16,b1,0.00060798748,0.90666729,0.0001307199,0.064108689
47987,uniform,0.15000001,16,moments,0.00019133747,0.90666729,0.00012155929,0.064108689
47987,uniform,0.15000001,16,diag,0.00019845075,0.90666729,0.00011840758,0.064108689
48266,uniform,0.15000001,16,2b,0.0050389499,0.36095693,0.0010407254,0.072571415
48266,uniform,0.15000001,16,b1,0.0010110184,0.36095693,0.00021908849,0.072571415
48266,uniform,0.15000001,16,moments,0.00049871312,0.36095693,0.00014885633,0.072571415
48266,uniform,0.15000001,16,diag,0.00045292257,0.36095693,0.00016370166,0.072571415
48320,uniform,0.15000001,16,2b,0.0015273276,0.38899087,0.00050351736,0.069210876
48320,uniform,0.15000001,16,b1,0.00042754094,0.38899087,0.00010500905,0.069210876
48320,uniform,0.15000001,16,moments,0.00011538628,0.38899087,6.5836455e-05,0.069210876
48320,uniform,0.15000001,16,diag,9.9249798e-05,0.38899087,5.914861e-05,0.069210876
48449,uniform,0.15000001,32,2b,0.0055994825,0.82465936,0.00092087943,0.16291395
48449,uniform,0.15000001,32,b1,0.0017704247,0.82465936,0.00024877646,0.16291395
48449,uniform,0.15000001,32,moments,0.00051683772,0.82465936,0.00019341899,0.16291395
48449,uniform,0.15000001,32,diag,0.00045414837,0.82465936,0.00016919904,0.16291395
48698,uniform,0.15000001,32,2b,0.0079839823,0.31868095,0.0015256029,0.16060113
48698,uniform,0.15000001,32,b1,0.0015681159,0.31868095,0.00033894793,0.16060113
48698,uniform,0.15000001,32,moments,0.00053950885,0.31868095,0.00017328852,0.16060113
48698,uniform,0.15000001,32,diag,0.00051533384,0.31868095,0.00016571546,0.16060113
49131,uniform,0.15000001,32,2b,0.012750108,0.3176988,0.0020948405,0.12444051
49131,uniform,0.15000001,32,b1,0.0027834332,0.3176988,0.00042822765,0.12444051
49131,uniform,0.15000001,32,moments,0.0010762348,0.3176988,0.00029987949,0.12444051
49131,uniform,0.15000001,32,diag,0.00086898742,0.3176988,0.00029083209,0.12444051
48999,uniform,0.15000001,32,2b,0.010421839,0.87806031,0.0017744468,0.12207393
48999,uniform,0.15000001,32,b1,0.0020461993,0.87806031,0.00030009469,0.12207393
48999,uniform,0.15000001,32,moments,0.00059196369,0.87806031,0.00022757566,0.12207393
48999,uniform,0.15000001,32,diag,0.00046431786,0.87806031,0.0001954927,0.12207393
49098,uniform,0.15000001,32,2b,0.0056514084,0.22280231,0.00060789062,0.098155887
49098,uniform,0.15000001,32,b1,0.0013442679,0.22280231,0.0002698832,0.098155887
49098,uniform,0.15000001,32,moments,0.00069560809,0.22280231,0.00017531176,0.098155887
49098,uniform,0.15000001,32,diag,0.0004373494,0.22280231,0.00015559454,0.098155887
49003,uniform,0.15000001,32,2b,0.0054412503,0.31183753,0.00088944977,0.15920518
49003,uniform,0.15000001,32,b1,0.0011100315,0.31183753,0.00029451194,0.15920518
49003,uniform,0.15000001,32,moments,0.00042799681,0.31183753,0.00016055471,0.15920518
49003,uniform,0.15000001,32,diag,0.00049373229,0.31183753,0.0001387094,0.15920518
49352,uniform,0.15000001,48,2b,0.020510995,1.6622815,0.0025983729,0.24849801
49352,uniform,0.15000001,48,b1,0.0034271738,1.6622815,0.0004733026,0.24849801
49352,uniform,0.15000001,48,moments,0.0012265316,1.6622815,0.00039496043,0.24849801
49352,uniform,0.15000001,48,diag,0.0011977618,1.6622815,0.00037304717,0.24849801
49280,uniform,0.15000001,48,2b,0.024031684,1.3484499,0.0031117805,0.21672784
49280,uniform,0.15000001,48,b1,0.0042524508,1.3484499,0.00071012045,0.21672784
49280,uniform,0.15000001,48,moments,0.0018575287,1.3484499,0.00047568558,0.21672784
49280,uniform,0.15000001,48,diag,0.0018044267,1.3484499,0.00044347549,0.21672784
49313,uniform,0.15000001,48,2b,0.035224351,1.259014,0.0042947023,0.23245838
49313,uniform,0.15000001,48,b1,0.0054611631,1.259014,0.0009085298,0.23245838
49313,uniform,0.15000001,48,moments,0.0021115043,1.259014,0.00066403042,0.23245838
49313,uniform,0.15000001,48,diag,0.0016967865,1.259014,0.00062703829,0.23245838
49287,uniform,0.15000001,48,2b,0.015811526,0.70277832,0.0025309064,0.1867994
49287,uniform,0.15000001,48,b1,0.0026475496,0.70277832,0.00054560569,0.1867994
49287,uniform,0.15000001,48,moments,0.0013407514,0.70277832,0.00039664246,0.1867994
49287,uniform,0.15000001,48,diag,0.0010144705,0.70277832,0.00035962115,0.1867994
49433,uniform,0.15000001,48,2b,0.016439458,0.68027312,0.0024995928,0.22751349
49433,uniform,0.15000001,48,b1,0.0029339414,0.68027312,0.00059636506,0.22751349
49433,uniform,0.15000001,48,moments,0.0011490667,0.68027312,0.00039576682,0.22751349
49433,uniform,0.15000001,48,diag,0.0010117804,0.68027312,0.00034937193,0.22751349
49525,uniform,0.15000001,48,2b,0.023985481,1.3242903,0.0026371408,0.20368428
49525,uniform,0.15000001,48,b1,0.0054368536,1.3242903,0.00068456156,0.20368428
49525,uniform,0.15000001,48,moments,0.0020224539,1.3242903,0.00041030802,0.20368428
49525,uniform,0.15000001,48,diag,0.0016481859,1.3242903,0.00038151387,0.20368428
49580,uniform,0.15000001,64,2b,0.023941325,1.1160329,0.0028897901,0.2750428
49580,uniform,0.15000001,64,b1,0.0059045931,1.1160329,0.00082158515,0.2750428
49580,uniform,0.15000001,64,moments,0.0020219718,1.1160329,0.00042913842,0.2750428
49580,uniform,0.15000001,64,diag,0.0018285502,1.1160329,0.00037886669,0.2750428
49588,uniform,0.15000001,64,2b,0.022947236,2.9419757,0.0025340022,0.2538205
49588,uniform,0.15000001,64,b1,0.004854023,2.9419757,0.00087742117,0.2538205
49588,uniform,0.15000001,64,moments,0.0026956867,2.9419757,0.00049836958,0.2538205
49588,uniform,0.15000001,64,diag,0.0024707391,2.9419757,0.00045587243,0.2538205
49571,uniform,0.15000001,64,2b,0.028848533,0.79143752,0.0036929333,0.23499597
49571,uniform,0.15000001,64,b1,0.00759143,0.79143752,0.00095832925,0.23499597
49571,uniform,0.15000001,64,moments,0.0023015968,0.79143752,0.00068314688,0.23499597
49571,uniform,0.15000001,64,diag,0.0021893967,0.79143752,0.00066920094,0.23499597
49563,uniform,0.15000001,64,2b,0.031145666,0.76946002,0.003962386,0.27802815
49563,uniform,0.15000001,64,b1,0.0071737137,0.76946002,0.0010190539,0.27802815
49563,uniform,0.15000001,64,moments,0.0023961995,0.76946002,0.00065132939,0.27802815
49563,uniform,0.15000001,64,diag,0.0023260406,0.76946002,0.00057396914,0.27802815
49651,uniform,0.15000001,64,2b,0.036451646,4.6374523,0.0042583499,0.28192403
49651,uniform,0.15000001,64,b1,0.0074693206,4.6374523,0.00084608616,0.28192403
49651,uniform,0.15000001,64,moments,0.0028581547,4.6374523,0.00052821743,0.28192403
49651,uniform,0.15000001,64,diag,0.0025971666,4.6374523,0.00048987109,0.28192403
49720,uniform,0.15000001,64,2b,0.030666276,3.3928411,0.0044642586,0.30768857
49720,uniform,0.15000001,64,b1,0.0073975994,3.3928411,0.0010974717,0.30768857
49720,uniform,0.15000001,64,moments,0.0028725498,3.3928411,0.00069229488,0.30768857
49720,uniform,0.15000001,64,diag,0.0023262951,3.3928411,0.00062025493,0.30768857
49806,uniform,0.1,16,2b,0.0013948357,0.41483916,0.00037985362,0.053913829
49806,uniform,0.1,16,b1,0.0005776185,0.41483916,0.00010922273,0.053913829
49806,uniform,0.1,16,moments,0.00019592221,0.41483916,0.00010553896,0.053913829
49806,uniform,0.1,16,diag,0.0001371275,0.41483916,0.00010279578,0.053913829
50004,uniform,0.1,16,2b,0.0015142841,0.41331854,0.00023957277,0.076607291
50004,uniform,0.1,16,b1,0.00043407726,0.41331854,0.00011171085,0.076607291
50004,uniform,0.1,16,moments,0.00010988164,0.41331854,4.45057e-05,0.076607291
50004,uniform,0.1,16,diag,9.2982111e-05,0.41331854,4.1460537e-05,0.076607291
50264,uniform,0.1,16,2b,0.0017828941,0.2671811,0.00038809806,0.067066856
50264,uniform,0.1,16,b1,0.00062970717,0.2671811,0.00012250767,0.067066856
50264,uniform,0.1,16,moments,0.00015653301,0.2671811,9.7602369e-05,0.067066856
50264,uniform,0.1,16,diag,0.00011676929,0.2671811,8.3719559e-05,0.067066856
50796,uniform,0.1,16,2b,0.0012111156,0.20361778,0.00013869923,0.063808905
50796,uniform,0.1,16,b1,0.00031561047,0.20361778,6.2436753e-05,0.063808905
50796,uniform,0.1,16,moments,6.4196915e-05,0.20361778,4.3740202e-05,0.063808905
50796,uniform,0.1,16,diag,6.9697257e-05,0.20361778,4.2053116e-05,0.063808905
51062,uniform,0.1,16,2b,0.0021842759,0.88797804,0.00029719372,0.059873024
51062,uniform,0.1,16,b1,0.00044887116,0.88797804,9.0563546e-05,0.059873024
51062,uniform,0.1,16,moments,0.00016840912,0.88797804,6.3764974e-05,0.059873024
51062,uniform,0.1,16,diag,0.00015746691,0.88797804,6.3754633e-05,0.059873024
51140,uniform,0.1,16,2b,0.0013024248,0.092502663,0.00035590685,0.065840082
51140,uniform,0.1,16,b1,0.00045702622,0.092502663,0.00010959777,0.065840082
51140,uniform,0.1,16,moments,0.00010816032,0.092502663,6.8366913e-05,0.065840082
51140,uniform,0.1,16,diag,0.00010044323,0.092502663,5.427523e-05,0.065840082
51369,uniform,0.1,32,2b,0.0028721469,1.3878705,0.00044610284,0.11197612
51369,uniform,0.1,32,b1,0.00091829413,1.3878705,0.00013174623,0.11197612
51369,uniform,0.1,32,moments,0.00036996638,1.3878705,8.8909548e-05,0.11197612
51369,uniform,0.1,32,diag,0.00036291955,1.3878705,8.6447349e-05,0.11197612
51570,uniform,0.1,32,2b,0.0051790263,0.63565461,0.00055112395,0.14184849
51570,uniform,0.1,32,b1,0.0015983355,0.63565461,0.00022497651,0.14184849
51570,uniform,0.1,32,moments,0.00060668354,0.63565461,0.00015889463,0.14184849
51570,uniform,0.1,32,diag,0.00057011155,0.63565461,0.00015998405,0.14184849
51531,uniform,0.1,32,2b,0.005331544,0.23298405,0.00098803307,0.14734111
51531,uniform,0.1,32,b1,0.0011088935,0.23298405,0.00024035958,0.14734111
