exp,N,phi,seed,op,wall_s,nearfield_interactions,rmse,rel_rmse,mae,rel_mae,max_rel_rmse,prmse_lin,prmse_ang,err_mean_pct,prmse_fluct,max_rel_lin
fig4g,60,0.025,529,M_mom_gpu_pc8c_diag,0.0542538,6.26667,0.00900785,0.596992,0.0198672,0.542829,1.4212,0.560328,6.39153,0.0479347,3.50278,1.34352
fig4g,60,0.025,530,M_mom_gpu_pc8c_diag,0.0512183,4.26667,0.00772317,0.569133,0.0173973,0.526502,1.17397,0.54715,5.73651,0.136492,4.11633,1.12268
fig4g,60,0.025,531,M_mom_gpu_pc8c_diag,0.0358493,4.46667,0.00679092,0.504245,0.0147786,0.45084,1.29153,0.47912,5.66641,0.0979759,3.50934,1.23662
fig4g,60,0.025,532,M_mom_gpu_pc8c_diag,0.00809193,5.23333,0.00736116,0.517971,0.0167051,0.483337,1.11108,0.497511,4.67253,0.0397443,3.56851,1.10006
fig4g,60,0.025,523,M_mom_v2_kinf_rc8_pc8c_diag,0.274079,5.26667,0.00633749,0.448356,0.0143316,0.417927,1.10103,0.425688,4.60064,0.0770719,2.65515,1.0942
fig4g,60,0.025,524,M_mom_v2_kinf_rc8_pc8c_diag,0.284279,4.43333,0.00774383,0.563232,0.0174187,0.519703,1.1394,0.535049,6.41935,0.175288,4.3079,1.07031
fig4g,60,0.025,525,M_mom_v2_kinf_rc8_pc8c_diag,0.279646,4.33333,0.00537549,0.403387,0.0124733,0.384116,0.675486,0.376972,5.08906,0.0660583,2.92706,0.6348
fig4g,60,0.025,526,M_mom_v2_kinf_rc8_pc8c_diag,0.277675,4.56667,0.00792869,0.576204,0.0178678,0.53403,1.00044,0.550741,6.0665,0.14647,3.83066,0.993621
fig4g,60,0.025,527,M_mom_v2_kinf_rc8_pc8c_diag,0.268886,4.96667,0.00812995,0.570446,0.0179494,0.51856,1.0411,0.540033,6.12342,0.100259,3.51457,1.02845
fig4g,60,0.025,528,M_mom_v2_kinf_rc8_pc8c_diag,0.275725,4.4,0.0064865,0.472247,0.0150545,0.45012,0.889642,0.451268,5.15039,0.0763231,3.43628,0.756925
fig4g,60,0.025,529,M_mom_v2_kinf_rc8_pc8c_diag,0.264328,6.26667,0.00900786,0.596993,0.0198672,0.54283,1.4212,0.560329,6.39153,0.0479344,3.50279,1.34352
fig4g,60,0.025,530,M_mom_v2_kinf_rc8_pc8c_diag,0.28328,4.26667,0.00772318,0.569134,0.0173973,0.526503,1.17396,0.547151,5.73651,0.136491,4.11634,1.12269
fig4g,60,0.025,531,M_mom_v2_kinf_rc8_pc8c_diag,0.27744,4.46667,0.00679095,0.504248,0.0147786,0.450842,1.29153,0.479122,5.66641,0.0979751,3.50936,1.23663
fig4g,60,0.025,532,M_mom_v2_kinf_rc8_pc8c_diag,0.269486,5.23333,0.00736116,0.517971,0.0167051,0.483337,1.11109,0.497511,4.67253,0.039744,3.56851,1.10007
fig4g,60,0.025,523,M_nbody_b1,0.351761,5.26667,0.0103898,0.735046,0.0222586,0.649089,1.35032,0.718774,5.05697,0.372991,3.9129,1.34685
fig4g,60,0.025,524,M_nbody_b1,0.343398,4.43333,0.0115762,0.841974,0.0255703,0.762911,1.74847,0.817549,7.36588,0.519695,5.39877,1.74738
fig4g,60,0.025,525,M_nbody_b1,0.340416,4.33333,0.0084826,0.63655,0.0185363,0.570828,1.45917,0.61566,5.75021,0.349941,4.00917,1.36731
fig4g,60,0.025,526,M_nbody_b1,0.342117,4.56667,0.0121425,0.882439,0.0263644,0.787977,1.50742,0.857487,7.48033,0.494002,5.07753,1.50398
fig4g,60,0.025,527,M_nbody_b1,0.346342,4.96667,0.013253,0.929908,0.0283652,0.819475,1.81016,0.906702,6.91169,0.503322,5.01832,1.79565
fig4g,60,0.025,528,M_nbody_b1,0.339391,4.4,0.0103793,0.755662,0.0227188,0.679277,1.26483,0.739322,5.80816,0.467294,4.44989,1.25165
fig4g,60,0.025,529,M_nbody_b1,0.365009,6.26667,0.0164512,1.0903,0.0357654,0.977214,1.87323,1.0638,7.46006,0.572516,5.65412,1.86578
fig4g,60,0.025,530,M_nbody_b1,0.342545,4.26667,0.0115936,0.854352,0.0257016,0.777819,1.62591,0.833863,6.83082,0.47385,5.34863,1.56642
fig4g,60,0.025,531,M_nbody_b1,0.338689,4.46667,0.0103732,0.770238,0.0230523,0.703241,1.32673,0.750762,6.22776,0.41056,4.71935,1.26353
fig4g,60,0.025,532,M_nbody_b1,0.348719,5.23333,0.0112096,0.788765,0.0250065,0.723525,1.31963,0.772577,5.18231,0.426899,4.6528,1.30759
fig4g,60,0.025,523,M_rpy,0.265029,5.26667,0.0202404,1.43194,0.0391539,1.14178,3.15777,1.41221,7.83693,0.968633,6.58642,3.10373
fig4g,60,0.025,524,M_rpy,0.26646,4.43333,0.017325,1.2601,0.0371371,1.10802,2.74662,1.23691,8.836,0.940814,6.90176,2.66279
fig4g,60,0.025,525,M_rpy,0.265226,4.33333,0.0146374,1.09842,0.0309863,0.954224,2.6812,1.07737,7.64184,0.811552,5.64564,2.53856
fig4g,60,0.025,526,M_rpy,0.267333,4.56667,0.018163,1.31997,0.0383801,1.1471,2.84183,1.29874,8.50752,0.955381,6.41467,2.80509
fig4g,60,0.025,527,M_rpy,0.268622,4.96667,0.0225073,1.57924,0.0450841,1.30249,3.33534,1.55743,8.82107,1.07977,7.50859,3.30566
fig4g,60,0.025,528,M_rpy,0.269373,4.4,0.0165233,1.20297,0.035186,1.05204,2.40454,1.18983,6.64476,0.911596,5.97615,2.39565
fig4g,60,0.025,529,M_rpy,0.272395,6.26667,0.0294007,1.94852,0.060309,1.64782,3.65836,1.9207,10.3221,1.36647,8.57754,3.65744
fig4g,60,0.025,530,M_rpy,0.27312,4.26667,0.0184966,1.36304,0.0391914,1.18607,2.99569,1.33845,9.49101,1.00053,6.97512,2.92842
fig4g,60,0.025,531,M_rpy,0.264304,4.46667,0.0157717,1.1711,0.0334927,1.02174,2.42309,1.14829,8.34089,0.852172,5.8196,2.40685
fig4g,60,0.025,532,M_rpy,0.264115,5.23333,0.0179592,1.2637,0.0380283,1.10029,2.54426,1.24851,6.41949,0.905067,6.25394,2.53538
fig4g,60,0.05,1523,HIGNN_2b,0.0110848,9.06667,0.0750113,4.46637,0.178824,4.37595,6.42409,2.6454,100,2.00045,12.7877,5.41737
fig4g,60,0.05,1524,HIGNN_2b,0.0100813,9.53333,0.0746626,4.43809,0.178225,4.34635,6.52275,2.61974,100,2.02584,13.3497,5.72443
fig4g,60,0.05,1525,HIGNN_2b,0.0115578,8.16667,0.071028,4.3215,0.170398,4.25941,7.00289,2.57439,100,1.94285,12.8151,5.00899
fig4g,60,0.05,1526,HIGNN_2b,0.0111299,9.2,0.078388,4.59348,0.188524,4.54346,6.68354,2.74288,100,2.03618,13.4257,5.14573
fig4g,60,0.05,1527,HIGNN_2b,0.010931,8.16667,0.0693783,4.25544,0.165067,4.16255,6.33982,2.52999,100,1.8997,12.0524,5.19962
fig4g,60,0.05,1528,HIGNN_2b,0.00110698,8.2,0.0727551,4.34086,0.173723,4.25437,6.44191,2.69856,100,2.06055,14.47,6.28037
fig4g,60,0.05,1529,HIGNN_2b,0.00122809,8.1,0.070875,4.29591,0.170248,4.23835,6.73312,2.40587,100,1.88157,11.6146,4.25417
fig4g,60,0.05,1530,HIGNN_2b,0.0012567,8.76667,0.0752966,4.49234,0.17691,4.33824,7.05745,2.91419,100,2.17598,14.7317,5.9954
fig4g,60,0.05,1531,HIGNN_2b,0.00134563,8.3,0.0779462,4.68282,0.186231,4.5992,6.83479,2.99569,100,2.17105,15.2452,5.88536
fig4g,60,0.05,1532,HIGNN_2b,0.0013051,8.16667,0.0726559,4.36132,0.173583,4.28042,6.89566,2.56723,100,1.89045,13.5614,6.82314
fig4g,60,0.05,1523,HIGNN_full,0.0454473,9.06667,0.0682935,4.06638,0.162635,3.9798,6.39162,1.89226,100,1.34116,9.83204,4.00471
fig4g,60,0.05,1524,HIGNN_full,0.0374556,9.53333,0.068456,4.06916,0.16377,3.99384,6.46777,1.92883,100,1.35156,11.015,3.6052
fig4g,60,0.05,1525,HIGNN_full,0.0351326,8.16667,0.0653149,3.9739,0.156374,3.90885,7.04021,1.93404,100,1.38423,10.224,3.27731
fig4g,60,0.05,1526,HIGNN_full,0.0350184,9.2,0.0725257,4.24996,0.174507,4.20564,6.73475,2.11692,100,1.48583,10.9891,3.99139
fig4g,60,0.05,1527,HIGNN_full,0.0340669,8.16667,0.0639874,3.92478,0.152358,3.84205,6.27392,1.92167,100,1.31274,10.0821,3.45302
fig4g,60,0.05,1528,HIGNN_full,0.00315905,8.2,0.0663476,3.95856,0.160001,3.91834,5.88333,2.02625,100,1.51792,11.1364,3.3574
fig4g,60,0.05,1529,HIGNN_full,0.00312424,8.1,0.065986,3.99957,0.157528,3.9217,6.66165,1.82397,100,1.25398,10.2025,3.41008
fig4g,60,0.05,1530,HIGNN_full,0.00318956,8.76667,0.0656575,3.91725,0.156918,3.84799,6.52393,1.91065,100,1.38775,9.96821,3.26849
fig4g,60,0.05,1531,HIGNN_full,0.00317264,8.3,0.0687407,4.12977,0.163636,4.04118,6.80137,2.02338,100,1.35714,11.0548,4.68018
fig4g,60,0.05,1532,HIGNN_full,0.00316143,8.16667,0.0667384,4.00611,0.160443,3.95641,6.16126,1.90125,100,1.33763,10.5315,4.0219
fig4g,60,0.05,1523,M_2b,0.41969,9.06667,0.0312604,1.86133,0.0671987,1.6444,3.27419,1.81976,11.0168,1.22993,9.86311,3.25564
fig4g,60,0.05,1524,M_2b,0.420176,9.53333,0.0308423,1.83332,0.0676528,1.64984,3.44121,1.78575,11.7151,1.1875,10.6612,3.43221
fig4g,60,0.05,1525,M_2b,0.408548,8.16667,0.0296513,1.80405,0.064668,1.6165,2.96637,1.76401,11.0286,1.15945,10.0374,2.9431
fig4g,60,0.05,1526,M_2b,0.407826,9.2,0.0351153,2.05773,0.0744253,1.79366,4.15727,2.02165,10.6032,1.31651,11.1565,4.12588
fig4g,60,0.05,1527,M_2b,0.417408,8.16667,0.0294207,1.80457,0.0627873,1.58333,3.58202,1.76338,11.3386,1.13293,9.69155,3.56733
fig4g,60,0.05,1528,M_2b,0.419659,8.2,0.0321073,1.91565,0.0689617,1.68883,4.03517,1.86807,12.6129,1.26174,11.393,3.99703
fig4g,60,0.05,1529,M_2b,0.415134,8.1,0.0275122,1.66758,0.0609615,1.51765,2.84533,1.62221,10.9726,1.04021,9.57229,2.82243
fig4g,60,0.05,1530,M_2b,0.413926,8.76667,0.0333467,1.98953,0.0718919,1.76295,3.69052,1.89959,17.3953,1.25985,10.7601,3.65473
fig4g,60,0.05,1531,M_2b,0.409603,8.3,0.034141,2.05111,0.072121,1.78112,3.47759,2.01091,11.4009,1.28097,11.4043,3.42409
fig4g,60,0.05,1532,M_2b,0.409104,8.16667,0.029748,1.78569,0.0639251,1.57635,4.22245,1.74097,11.3943,1.12577,10.3291,4.21873
fig4g,60,0.05,1523,M_3b,0.516052,9.06667,0.0231136,1.37625,0.0521522,1.2762,2.29156,1.31872,11.0168,0.78036,7.79572,2.18864
fig4g,60,0.05,1524,M_3b,0.520037,9.53333,0.0226987,1.34926,0.0509473,1.24245,2.14167,1.2831,11.7151,0.70396,8.55091,2.14048
fig4g,60,0.05,1525,M_3b,0.494806,8.16667,0.0210828,1.28272,0.0483316,1.20814,1.88653,1.22497,11.0286,0.693076,7.60661,1.88341
fig4g,60,0.05,1526,M_3b,0.511442,9.2,0.0259073,1.51815,0.0583661,1.40663,2.58466,1.46797,10.6032,0.875471,8.55363,2.5335
fig4g,60,0.05,1527,M_3b,0.502743,8.16667,0.0216477,1.3278,0.0494399,1.24674,2.46788,1.27056,11.3386,0.688808,7.63588,2.38823
fig4g,60,0.05,1528,M_3b,0.499307,8.2,0.0233665,1.39414,0.0539645,1.32156,2.24906,1.32725,12.6129,0.789514,8.80482,2.18987
fig4g,60,0.05,1529,M_3b,0.492765,8.1,0.0237531,1.43973,0.0532445,1.32553,2.25955,1.3866,10.9726,0.693058,9.20674,2.23022
fig4g,60,0.05,1530,M_3b,0.500532,8.76667,0.0250884,1.49682,0.0567051,1.39054,2.4509,1.3743,17.3953,0.638857,9.16806,2.43893
fig4g,60,0.05,1531,M_3b,0.494218,8.3,0.0247513,1.487,0.0551085,1.36097,2.6262,1.43013,11.4009,0.781801,8.78932,2.6145
fig4g,60,0.05,1532,M_3b,0.498899,8.16667,0.022162,1.33032,0.0505672,1.24695,2.29845,1.26896,11.3943,0.694867,8.23874,2.22798
fig4g,60,0.05,1523,M_mom_gpu_pc8c_diag,0.0564568,9.06667,0.01331,0.792516,0.0295805,0.723856,1.74321,0.759422,6.34103,0.275635,5.17064,1.68991
fig4g,60,0.05,1524,M_mom_gpu_pc8c_diag,0.050492,9.53333,0.0127038,0.755141,0.0292595,0.713548,1.25252,0.710192,7.19662,0.118727,5.56361,1.21417
fig4g,60,0.05,1525,M_mom_gpu_pc8c_diag,0.0545313,8.16667,0.012375,0.752923,0.0283216,0.707953,1.48875,0.694005,8.43766,0.0409148,5.19587,1.47759
fig4g,60,0.05,1526,M_mom_gpu_pc8c_diag,0.050175,9.2,0.0133636,0.783099,0.0305978,0.737414,1.65745,0.742133,6.82189,0.230356,5.0994,1.64218
fig4g,60,0.05,1527,M_mom_gpu_pc8c_diag,0.0471199,8.16667,0.0120263,0.737656,0.0274121,0.691259,1.4605,0.695718,7.19683,0.12947,4.87067,1.43891
fig4g,60,0.05,1528,M_mom_gpu_pc8c_diag,0.0514026,8.2,0.0130795,0.780376,0.0298235,0.730361,1.96195,0.729911,8.14933,0.0741074,5.96895,1.94002
fig4g,60,0.05,1529,M_mom_gpu_pc8c_diag,0.0548894,8.1,0.0131591,0.797602,0.0305923,0.761601,1.30013,0.751313,7.5588,0.173256,5.59116,1.25092
fig4g,60,0.05,1530,M_mom_gpu_pc8c_diag,0.0517993,8.76667,0.0135735,0.809822,0.0314694,0.771702,1.53001,0.727067,10.4522,0.202715,5.25212,1.49764
fig4g,60,0.05,1531,M_mom_gpu_pc8c_diag,0.0550475,8.3,0.0155172,0.932234,0.0352138,0.869649,1.84324,0.885134,8.17315,0.169718,6.35294,1.7515
fig4g,60,0.05,1532,M_mom_gpu_pc8c_diag,0.0499668,8.16667,0.01324,0.794758,0.0307147,0.757403,1.35065,0.75371,7.18801,0.16445,5.68933,1.33223
fig4g,60,0.05,1523,M_mom_v2_kinf_rc8_pc8c_diag,0.375534,9.06667,0.01331,0.792516,0.0295805,0.723856,1.74322,0.759421,6.34103,0.275633,5.17065,1.68992
fig4g,60,0.05,1524,M_mom_v2_kinf_rc8_pc8c_diag,0.379181,9.53333,0.0127039,0.755142,0.0292595,0.713549,1.25251,0.710193,7.19663,0.118727,5.56362,1.21418
fig4g,60,0.05,1525,M_mom_v2_kinf_rc8_pc8c_diag,0.379718,8.16667,0.012375,0.752922,0.0283216,0.707952,1.48872,0.694004,8.43765,0.0409177,5.19586,1.47756
fig4g,60,0.05,1526,M_mom_v2_kinf_rc8_pc8c_diag,0.378512,9.2,0.0133636,0.783098,0.0305978,0.737413,1.65745,0.742133,6.82189,0.230356,5.09939,1.64218
fig4g,60,0.05,1527,M_mom_v2_kinf_rc8_pc8c_diag,0.385474,8.16667,0.0120263,0.737655,0.0274121,0.691258,1.4605,0.695717,7.19684,0.129468,4.87067,1.43891
fig4g,60,0.05,1528,M_mom_v2_kinf_rc8_pc8c_diag,0.382917,8.2,0.0130795,0.780376,0.0298235,0.730361,1.96195,0.72991,8.14933,0.0741074,5.96894,1.94002
fig4g,60,0.05,1529,M_mom_v2_kinf_rc8_pc8c_diag,0.375005,8.1,0.013159,0.797602,0.0305923,0.761601,1.30013,0.751313,7.5588,0.173255,5.59115,1.25092
fig4g,60,0.05,1530,M_mom_v2_kinf_rc8_pc8c_diag,0.370485,8.76667,0.0135735,0.809823,0.0314694,0.771702,1.53001,0.727068,10.4522,0.202717,5.25212,1.49764
fig4g,60,0.05,1531,M_mom_v2_kinf_rc8_pc8c_diag,0.377097,8.3,0.0155172,0.932234,0.0352138,0.869649,1.84323,0.885134,8.17315,0.169719,6.35294,1.75149
fig4g,60,0.05,1532,M_mom_v2_kinf_rc8_pc8c_diag,0.374307,8.16667,0.01324,0.794758,0.0307147,0.757404,1.35067,0.753711,7.18801,0.16445,5.68934,1.33224
fig4g,60,0.05,1523,M_nbody_b1,0.606711,9.06667,0.022562,1.3434,0.0494563,1.21023,2.54911,1.31171,8.16436,0.715099,8.05541,2.50667
fig4g,60,0.05,1524,M_nbody_b1,0.613109,9.53333,0.0227863,1.35446,0.0500109,1.21961,2.56055,1.31426,9.23344,0.626574,9.19893,2.54957
fig4g,60,0.05,1525,M_nbody_b1,0.579669,8.16667,0.0208183,1.26663,0.0470095,1.17509,2.03301,1.22201,9.6742,0.639708,7.83473,1.99608
fig4g,60,0.05,1526,M_nbody_b1,0.609427,9.2,0.0252228,1.47804,0.0560399,1.35057,2.57934,1.44605,8.42276,0.788744,8.78718,2.57275
fig4g,60,0.05,1527,M_nbody_b1,0.586314,8.16667,0.0209198,1.28315,0.0469656,1.18434,2.34905,1.24489,9.17136,0.598791,7.7971,2.32094
fig4g,60,0.05,1528,M_nbody_b1,0.585685,8.2,0.0234608,1.39976,0.0527112,1.29087,2.45606,1.35649,10.2445,0.746907,9.33713,2.42023
fig4g,60,0.05,1529,M_nbody_b1,0.578201,8.1,0.0211292,1.28069,0.047369,1.17926,2.55168,1.23691,9.40723,0.563875,8.43456,2.52477
fig4g,60,0.05,1530,M_nbody_b1,0.592635,8.76667,0.0228381,1.36257,0.0513132,1.25832,2.28778,1.28912,12.9664,0.650956,8.38877,2.2834
fig4g,60,0.05,1531,M_nbody_b1,0.583228,8.3,0.0243703,1.46411,0.053374,1.31814,2.55846,1.42399,9.55978,0.698649,9.09782,2.55348
fig4g,60,0.05,1532,M_nbody_b1,0.584201,8.16667,0.0218447,1.31127,0.0488532,1.20469,2.50258,1.26995,9.3473,0.64928,8.46332,2.50132
fig4g,60,0.05,1523,M_rpy,0.413317,9.06667,0.0402047,2.3939,0.084919,2.07803,4.33194,2.35647,11.9482,1.76101,11.56,4.25059
fig4g,60,0.05,1524,M_rpy,0.411644,9.53333,0.0400259,2.37922,0.087907,2.14378,4.81727,2.33636,12.7604,1.77123,12.2323,4.80887
fig4g,60,0.05,1525,M_rpy,0.41354,8.16667,0.0383237,2.3317,0.0821684,2.05395,4.09579,2.29646,11.8558,1.6954,11.7398,4.07802
fig4g,60,0.05,1526,M_rpy,0.414891,9.2,0.0436175,2.55596,0.0916427,2.20861,4.95386,2.52216,11.5176,1.82122,12.7303,4.92176
fig4g,60,0.05,1527,M_rpy,0.407521,8.16667,0.0376607,2.30999,0.0787918,1.98692,4.57156,2.27128,12.5108,1.66733,11.1115,4.53933
fig4g,60,0.05,1528,M_rpy,0.406445,8.2,0.0412573,2.46157,0.086935,2.12899,5.45192,2.41452,14.2878,1.82208,13.1488,5.38516
fig4g,60,0.05,1529,M_rpy,0.407762,8.1,0.0355158,2.1527,0.0780008,1.94184,3.69217,2.10762,12.4892,1.59945,10.6131,3.67469
fig4g,60,0.05,1530,M_rpy,0.400625,8.76667,0.0440165,2.62611,0.0920927,2.25832,5.10776,2.54296,19.3352,1.87973,13.0097,5.08429
fig4g,60,0.05,1531,M_rpy,0.400695,8.3,0.0443879,2.66672,0.0923131,2.27979,4.80789,2.63099,12.3645,1.87502,13.6222,4.72073
fig4g,60,0.05,1532,M_rpy,0.399453,8.16667,0.0385427,2.3136,0.0806955,1.98989,5.81974,2.27258,12.5074,1.65072,12.1887,5.81469
fig4g,60,0.1,3523,HIGNN_2b,0.0105262,16.2333,0.133987,6.59797,0.319483,6.45454,9.21069,5.02752,100,3.80204,27.9844,9.12965
fig4g,60,0.1,3524,HIGNN_2b,0.01143,15.1333,0.120824,6.07151,0.290383,5.98192,8.00017,4.51715,100,3.5813,24.7671,7.90455
fig4g,60,0.1,3525,HIGNN_2b,0.00351262,17.5667,0.14408,6.9554,0.340293,6.74699,11.54,5.49228,100,4.15045,28.1339,11.2816
fig4g,60,0.1,3526,HIGNN_2b,0.00978351,15.5,0.125778,6.22669,0.302054,6.12295,9.57065,4.74302,100,3.82136,28.4356,9.33937
fig4g,60,0.1,3527,HIGNN_2b,0.0105655,14.6,0.121478,6.13541,0.290075,6.01563,9.82282,4.65651,100,3.59473,23.8887,9.71896
fig4g,60,0.1,3528,HIGNN_2b,0.0114129,14.8667,0.122748,6.16955,0.294231,6.063,8.79082,4.65117,100,3.64799,25.4659,8.49591
fig4g,60,0.1,3529,HIGNN_2b,0.0116003,14.3,0.121323,6.13975,0.288136,5.97999,9.24211,4.69389,100,3.68297,25.1969,9.05293
fig4g,60,0.1,3530,HIGNN_2b,0.00480032,15.7333,0.133499,6.61654,0.316958,6.44429,10.2475,5.17101,100,3.96105,28.4348,10.0852
fig4g,60,0.1,3531,HIGNN_2b,0.0116363,15.3,0.118396,5.95986,0.285594,5.89389,7.85709,4.25388,100,3.40776,22.2322,7.04932
fig4g,60,0.1,3532,HIGNN_2b,0.0108163,17.0333,0.134393,6.54483,0.320936,6.4087,10.7778,4.97505,100,3.86473,28.2755,10.7
fig4g,60,0.1,3523,HIGNN_full,0.0409694,16.2333,0.114456,5.6362,0.276628,5.58873,7.93829,3.67258,100,2.57114,22.2519,7.57203
fig4g,60,0.1,3524,HIGNN_full,0.0425389,15.1333,0.104922,5.27244,0.254425,5.24118,7.32402,3.36527,100,2.46105,20.5799,5.83147
fig4g,60,0.1,3525,HIGNN_full,0.0525029,17.5667,0.118837,5.7368,0.288446,5.71903,8.13952,3.83016,100,2.82153,20.2347,6.40702
fig4g,60,0.1,3526,HIGNN_full,0.0376697,15.5,0.10713,5.3035,0.258741,5.24495,7.89152,3.4401,100,2.46264,24.2162,6.64654
fig4g,60,0.1,3527,HIGNN_full,0.0379431,14.6,0.104502,5.278,0.253016,5.2471,7.57044,3.44694,100,2.45045,19.4968,6.68645
fig4g,60,0.1,3528,HIGNN_full,0.0373418,14.8667,0.105073,5.28117,0.254176,5.23761,7.49416,3.3829,100,2.4584,20.4466,6.21615
fig4g,60,0.1,3529,HIGNN_full,0.0418618,14.3,0.100684,5.09524,0.243571,5.05509,7.50893,3.20611,100,2.25058,19.6879,6.1666
fig4g,60,0.1,3530,HIGNN_full,0.0495801,15.7333,0.108884,5.39657,0.263741,5.3623,7.71924,3.47255,100,2.46575,20.8585,5.71752
fig4g,60,0.1,3531,HIGNN_full,0.0374868,15.3,0.101981,5.13357,0.247043,5.09831,7.60728,2.98548,100,2.14334,18.0602,5.05743
fig4g,60,0.1,3532,HIGNN_full,0.0378604,17.0333,0.115264,5.61325,0.278875,5.5688,8.16814,3.66119,100,2.56672,23.483,7.43466
fig4g,60,0.1,3523,M_2b,0.46741,16.2333,0.0789098,3.88579,0.172947,3.49406,6.78478,3.77253,22.0934,2.51059,23.8654,6.77682
fig4g,60,0.1,3524,M_2b,0.471943,15.1333,0.0670799,3.37083,0.149373,3.0771,5.57954,3.27011,20.4023,2.24324,21.2995,5.55684
fig4g,60,0.1,3525,M_2b,0.454798,17.5667,0.0880885,4.25243,0.190242,3.77192,7.92116,4.12128,24.8637,2.83119,23.34,7.87159
fig4g,60,0.1,3526,M_2b,0.477888,15.5,0.0718456,3.55674,0.16096,3.26282,6.05378,3.41121,25.1654,2.38621,24.5646,6.03188
fig4g,60,0.1,3527,M_2b,0.475075,14.6,0.071432,3.60776,0.155383,3.22237,7.26382,3.49138,22.9941,2.30772,21.0312,7.19262
fig4g,60,0.1,3528,M_2b,0.478014,14.8667,0.0690482,3.47051,0.153351,3.15998,6.22569,3.35301,22.3195,2.3327,21.1672,6.18232
fig4g,60,0.1,3529,M_2b,0.475796,14.3,0.0686184,3.47254,0.151887,3.15226,6.35658,3.35451,22.9024,2.28827,21.1346,6.34079
fig4g,60,0.1,3530,M_2b,0.465628,15.7333,0.0793974,3.93512,0.173601,3.5296,7.53476,3.82404,22.7841,2.56607,24.1534,7.49714
fig4g,60,0.1,3531,M_2b,0.479038,15.3,0.0617846,3.11014,0.138634,2.86104,4.98738,2.99663,20.1514,2.09999,18.5647,4.96659
fig4g,60,0.1,3532,M_2b,0.470469,17.0333,0.0771735,3.75828,0.169708,3.38886,7.49373,3.6412,22.1619,2.48265,23.9434,7.49408
fig4g,60,0.1,3523,M_3b,0.778613,16.2333,0.0486199,2.39421,0.113925,2.30164,3.84564,2.20174,22.0934,0.950029,16.7678,3.56861
fig4g,60,0.1,3524,M_3b,0.748595,15.1333,0.0439815,2.21011,0.102368,2.10879,3.7051,2.05062,20.4023,0.99203,16.0069,3.64915
fig4g,60,0.1,3525,M_3b,0.825875,17.5667,0.0495294,2.39101,0.115343,2.2869,4.04114,2.14383,24.8637,1.02293,14.6104,4.03425
fig4g,60,0.1,3526,M_3b,0.761782,15.5,0.0494226,2.44669,0.114817,2.32745,4.22817,2.2274,25.1654,0.932345,20.3096,4.22512
fig4g,60,0.1,3527,M_3b,0.732126,14.6,0.0464981,2.34844,0.107566,2.23073,3.51636,2.16263,22.9941,1.0671,15.0463,3.49211
fig4g,60,0.1,3528,M_3b,0.739692,14.8667,0.042281,2.12513,0.0990798,2.04166,3.34574,1.92407,22.3195,0.859638,15.0601,3.32609
fig4g,60,0.1,3529,M_3b,0.726094,14.3,0.042776,2.16474,0.100395,2.08361,3.59413,1.96691,22.9024,0.861289,15.1712,3.57411
fig4g,60,0.1,3530,M_3b,0.764384,15.7333,0.0474102,2.34976,0.111744,2.27195,3.73083,2.15463,22.7841,0.957713,16.3773,3.71924
fig4g,60,0.1,3531,M_3b,0.767009,15.3,0.0374828,1.88683,0.0878581,1.81316,2.99107,1.69004,20.1514,0.687207,13.3405,2.98002
fig4g,60,0.1,3532,M_3b,0.798302,17.0333,0.0467724,2.27777,0.1087,2.17061,3.85643,2.07501,22.1619,0.84556,16.9629,3.8338
fig4g,60,0.1,3523,M_mom_gpu_pc8c_diag,0.0643499,16.2333,0.0260233,1.28147,0.0600161,1.21251,2.44972,1.19584,10.8318,0.580603,8.8305,2.44733
fig4g,60,0.1,3524,M_mom_gpu_pc8c_diag,0.0594697,15.1333,0.0204325,1.02675,0.0481719,0.992347,1.76467,0.932642,10.6152,0.359929,7.66755,1.72029
