N,phi,seed,forcing,rung,truth_gap,n_near,sd_check,acc,prmse_lin,prmse_fluct,err_mean_pct,prmse_ang,rel_rmse,max_rel_lin
200,0.1,4423,random,stack+ref1,0.00029397463245477986,3770,1.3510507800027611e-14,fine,6.478295299018624,17.43640356857136,2.5141456461286373,7.541092279459573,6.54647876472263,17.70541236735174
200,0.1,4423,random,stack+ref2,0.00029397463245477986,3770,1.3510507800027611e-14,fine,5.6608931990412055,15.190167420303787,2.240008323233231,6.461154732571815,5.711734544094767,16.001717474589338
200,0.1,4423,random,stack+full,0.00029397463245477986,3770,1.3510507800027611e-14,fine,5.977302909909244,16.065356755077328,2.3409444466144436,6.790081382096893,6.028818810586375,16.779843608916213
200,0.1,4423,random,stack+ref1_uncov,0.00029397463245477986,3770,1.3510507800027611e-14,fine,1.4063606918940394,3.945209184314184,0.3600927291265574,2.7731522106183175,1.5226080586093784,4.837935956489925
200,0.1,4423,random,pnear+ref1_far,0.00029397463245477986,3770,1.3510507800027611e-14,fine,0.5069809492862959,1.4441823474737028,0.09102237926497404,0.5828523494798652,0.5118184318893906,1.7148884870122065
200,0.1,4423,random,pnear+full_far,0.00029397463245477986,3770,1.3510507800027611e-14,fine,0.28363835331150666,0.8057083795928548,0.05558528589941511,0.25858969279721133,0.2822076877641859,0.9332548943344128
200,0.1,4424,gravity,rpy,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,3.8729268014879055,20.999369063505064,3.011201464765112,22.30423146478903,3.9208697406164332,6.850776211249819
200,0.1,4424,gravity,2b,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,3.423296689518472,20.09513932369038,2.501705508593595,21.60708242900144,3.474399269680912,6.030617513486842
200,0.1,4424,gravity,near_nn,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,1.7090954093007478,13.672893345320942,0.5984960331244529,14.619595269329913,1.7562092104184868,3.041417140268903
200,0.1,4424,gravity,stack_nn,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,1.7154555870130812,13.691413903271101,0.6109203833684284,14.705134563108132,1.7629456391707197,3.040163124331864
200,0.1,4424,gravity,near_ex,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,1.2800470179622214,10.558265229709829,0.3299706415069037,9.962525174487311,1.309243049324553,3.035324091302103
200,0.1,4424,gravity,diag_ex,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,1.2729499595675222,10.44268062771146,0.35258184756223265,9.943657812289528,1.3021988169239775,3.0302331203944357
200,0.1,4424,gravity,far_ex,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,7.864596397674155e-05,0.0006706863596323403,2.6470999195449825e-06,0.0050429286704245,0.00016085899276167663,0.0003609491183201954
200,0.1,4424,gravity,rpy+ref1,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.30530421881841985,2.5712524728300656,0.04937056077287303,3.919420427556079,0.3240918336845549,1.0266508529877219
200,0.1,4424,gravity,rpy+ref2,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.39338586440727485,2.604545804101842,0.24987297407393494,2.7627117642279946,0.40067900175370236,1.111922208413813
200,0.1,4424,gravity,rpy+full,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.2828209230977889,2.0035130158565697,0.15874716670448616,2.2048299658008563,0.2892932035860382,0.9565331641437355
200,0.1,4424,gravity,sd_minf,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.282820923097755,2.0035130158560928,0.1587471667045089,2.204829965800471,0.2892932035860028,0.9565331641435262
200,0.1,4424,gravity,stack+ref1,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,2.6005057260918973,9.618224210045424,2.3597639233629066,11.366046738579247,2.6186717974821243,4.968449845127634
200,0.1,4424,gravity,stack+ref2,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,2.349051824941369,8.328479448338385,2.151491227399041,8.638114663425517,2.3604148784364254,4.278665982826865
200,0.1,4424,gravity,stack+full,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,2.457221998731239,8.861028663206891,2.2424463215080466,9.276160968015642,2.4697982395683513,4.436889981070157
200,0.1,4424,gravity,stack+ref1_uncov,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.4934521218305985,3.1794112887637693,0.32574546304098606,5.572740839797712,0.5170661508184018,1.0959064862360202
200,0.1,4424,gravity,pnear+ref1_far,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.25581558654585407,2.157890128134052,0.03880001670291434,2.414334281101131,0.26439596809397103,0.8736884661789697
200,0.1,4424,gravity,pnear+full_far,3.0850140394732214e-05,3691,4.009078441486343e-15,fine,0.1619361038652363,1.2441707615608915,0.07093077266506569,1.1790391929439,0.16516532990193575,0.6145138599759632
200,0.1,4424,random,rpy,0.00041230188714019833,3691,2.1103986638898985e-14,fine,12.97175574579707,20.154376134653237,3.6359149701937334,10.315395589559445,12.608138050860815,161.5539155813846
200,0.1,4424,random,2b,0.00041230188714019833,3691,2.1103986638898985e-14,fine,10.509486340202384,16.266024671974527,3.16371223451088,7.707000708099103,10.137705107749975,105.18267664587273
200,0.1,4424,random,near_nn,0.00041230188714019833,3691,2.1103986638898985e-14,fine,4.131529603457001,6.041522571118789,2.0994880860986114,3.489257485449757,4.041480941994605,30.233820984842364
200,0.1,4424,random,stack_nn,0.00041230188714019833,3691,2.1103986638898985e-14,fine,4.128365342334341,6.0340900060591665,2.1031330836572213,3.3750150846189597,4.024108415014446,30.26441163736349
200,0.1,4424,random,near_ex,0.00041230188714019833,3691,2.1103986638898985e-14,fine,3.2692520860335943,4.717502848922862,1.7749902580809336,1.8488430068652952,3.097564101686047,21.817288564546708
200,0.1,4424,random,diag_ex,0.00041230188714019833,3691,2.1103986638898985e-14,fine,3.184935276520134,4.573322311267831,1.7676773037120637,1.6022127429312834,3.000759032778148,22.419683385091663
200,0.1,4424,random,far_ex,0.00041230188714019833,3691,2.1103986638898985e-14,fine,0.0018118585161791029,0.002879989986809242,0.0001308599142097763,0.004712081273573406,0.002475444949716656,0.010533832369252335
200,0.1,4424,random,rpy+ref1,0.00041230188714019833,3691,2.1103986638898985e-14,fine,2.8635768830301886,4.5444639549164885,0.29288977607605476,4.078430037496711,3.0770375610607164,18.523329763601495
200,0.1,4424,random,rpy+ref2,0.00041230188714019833,3691,2.1103986638898985e-14,fine,2.961334601563368,4.702038820127096,0.2771762051325711,4.120088201886824,3.1628030767497752,30.118297606083793
200,0.1,4424,random,rpy+full,0.00041230188714019833,3691,2.1103986638898985e-14,fine,2.5938003636366256,4.121140467599802,0.2111146977322812,3.9621055059386387,2.841940680705442,21.228913118359426
200,0.1,4424,random,sd_minf,0.00041230188714019833,3691,2.1103986638898985e-14,fine,2.5938003636365727,4.1211404675997,0.2111146977325023,3.9621055059387613,2.841940680705427,21.228913118365035
200,0.1,4424,random,stack+ref1,0.00041230188714019833,3691,2.1103986638898985e-14,fine,10.33510614778358,16.243056810576253,2.1194593616016366,7.457428548246795,9.95568511860291,172.81330454983822
200,0.1,4424,random,stack+ref2,0.00041230188714019833,3691,2.1103986638898985e-14,fine,9.01853484374577,14.18004320447824,1.8184281721423625,6.525559019039395,8.68949101264479,136.6236648922502
200,0.1,4424,random,stack+full,0.00041230188714019833,3691,2.1103986638898985e-14,fine,9.493568249965294,14.93575498510026,1.8689127328027462,6.825428621259083,9.142255557877746,146.92127453796297
200,0.1,4424,random,stack+ref1_uncov,0.00041230188714019833,3691,2.1103986638898985e-14,fine,2.263212895713729,3.5631212449547665,0.43220082572931084,2.944507895127141,2.378154529663299,27.712285652185336
200,0.1,4424,random,pnear+ref1_far,0.00041230188714019833,3691,2.1103986638898985e-14,fine,0.7158059136621392,1.101998140528557,0.2343326591446196,0.5134527162334489,0.6891851694475234,7.63824901896971
200,0.1,4424,random,pnear+full_far,0.00041230188714019833,3691,2.1103986638898985e-14,fine,0.39610008179729445,0.6087266532413773,0.13292957085951548,0.245496626498937,0.37731447868621804,3.3718834926933052
200,0.1,4425,gravity,rpy,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,3.8814045335747,20.18609929122566,2.964441582077862,20.97469987369525,3.924989939988386,6.6831286630140845
200,0.1,4425,gravity,2b,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,3.4313530081373362,19.156314895383318,2.4682482320955557,20.42709248692267,3.478348441443601,5.866354942026006
200,0.1,4425,gravity,near_nn,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,1.6953231970009264,12.721644844106178,0.5754643348183327,13.560086883416222,1.737547094357386,2.6848368294129332
200,0.1,4425,gravity,stack_nn,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,1.7037745741659882,12.762454253423957,0.5862671684109891,13.63659844760026,1.7462646832605926,2.7544538482303595
200,0.1,4425,gravity,near_ex,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,1.2609351880840407,9.633765240024177,0.36156720696007294,9.552857887258485,1.289094420282092,2.549672190964336
200,0.1,4425,gravity,diag_ex,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,1.2574349901624469,9.54859483066488,0.3845910173612392,9.52421916101124,1.2855034690775047,2.583427635322528
200,0.1,4425,gravity,far_ex,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,7.916861848356468e-05,0.0006278641065224082,7.858189156543016e-06,0.004805652606047551,0.00015734336029017066,0.0004715109832215208
200,0.1,4425,gravity,rpy+ref1,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.2727905902305047,2.1694937137086883,0.017679409420988487,3.754097771725344,0.2926452007905947,1.2507400911065902
200,0.1,4425,gravity,rpy+ref2,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.36330773888158524,2.2371304002225876,0.23247273652931688,2.324922242474605,0.36907374976552704,0.856361863041176
200,0.1,4425,gravity,rpy+full,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.2399188257252476,1.570021781838944,0.13802189744403792,1.7381953088917113,0.244815176872789,0.6110501177615426
200,0.1,4425,gravity,sd_minf,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.2399188257253267,1.570021781838936,0.13802189744417911,1.7381953088920228,0.24481517687286827,0.6110501177613337
200,0.1,4425,gravity,stack+ref1,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,2.6831824835992837,10.05150644372147,2.387138095326186,11.43815819107402,2.7015689362899424,4.451554765573547
200,0.1,4425,gravity,stack+ref2,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,2.3798216041265676,8.449104532939403,2.147597511903151,8.41176044721837,2.3907486930977053,3.7955678318768724
200,0.1,4425,gravity,stack+full,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,2.4965470657389464,9.03408879812895,2.242068347737129,9.113093323251979,2.5088368838750963,4.023408245110106
200,0.1,4425,gravity,stack+ref1_uncov,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.5303310138506708,2.9489546066794134,0.38293073766188057,4.534753789244494,0.5454298555961068,1.0467246388714369
200,0.1,4425,gravity,pnear+ref1_far,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.24531835822024012,1.891430922373054,0.06256840176675577,2.1646661672330305,0.25275551448717537,1.1691684088062164
200,0.1,4425,gravity,pnear+full_far,2.2948874539278154e-05,3735,4.444893884358289e-15,fine,0.14198856498112306,0.9845736789870614,0.07054164727184845,0.8940199022202475,0.1441689182619687,0.53771870333742
200,0.1,4425,random,rpy,0.0003599932241976297,3735,1.7919351303929816e-14,fine,9.800159710767332,18.74491958614405,1.8506216793542745,8.829152319237288,9.68211831453098,63.4376965068933
200,0.1,4425,random,2b,0.0003599932241976297,3735,1.7919351303929816e-14,fine,7.255079005485303,13.81748584598858,1.5728503506701346,6.94422006197659,7.216301932949848,41.208331158090516
200,0.1,4425,random,near_nn,0.0003599932241976297,3735,1.7919351303929816e-14,fine,3.00464614285803,5.714116528793949,0.6773312031638905,3.0842181291272945,3.014878813474603,7.941642934468396
200,0.1,4425,random,stack_nn,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.957716819970108,5.623040229742967,0.672321770401371,2.9338442624650742,2.954692556960585,7.70272509584934
200,0.1,4425,random,near_ex,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.960968002536258,5.280795390360843,1.3534809491338597,1.4530583571537654,2.8144532705054965,17.744409660336643
200,0.1,4425,random,diag_ex,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.920434308503477,5.161753871123274,1.3992721733947606,1.2208756223581103,2.7629931413853743,17.75728913549213
200,0.1,4425,random,far_ex,0.0003599932241976297,3735,1.7919351303929816e-14,fine,0.001601246551465235,0.00309831090050195,0.00010913122758598017,0.004571200685367995,0.002212365001813629,0.013976558012152761
200,0.1,4425,random,rpy+ref1,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.3774471362258764,4.603404342367547,0.12486001816222071,3.518306257265777,2.550955289583944,8.004456152353413
200,0.1,4425,random,rpy+ref2,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.530341563367694,4.894129723633274,0.19121484564078714,3.526070725694521,2.6775555206271284,15.755814031045837
200,0.1,4425,random,rpy+full,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.1917863433710765,4.243405211792632,0.12171051821912547,3.3565568500128,2.371818614549598,13.090681507448071
200,0.1,4425,random,sd_minf,0.0003599932241976297,3735,1.7919351303929816e-14,fine,2.1917863433707705,4.243405211792013,0.12171051821945206,3.3565568500126415,2.3718186145493236,13.090681507449812
200,0.1,4425,random,stack+ref1,0.0003599932241976297,3735,1.7919351303929816e-14,fine,8.285041315829805,15.769283886229758,1.8270665313561227,7.0196185280867285,8.135094478563856,57.69717008955308
200,0.1,4425,random,stack+ref2,0.0003599932241976297,3735,1.7919351303929816e-14,fine,7.284398494825398,13.87820925439037,1.5635636583035102,6.035816807914976,7.137792515258147,48.343511779958234
200,0.1,4425,random,stack+full,0.0003599932241976297,3735,1.7919351303929816e-14,fine,7.680299122525924,14.637999535014433,1.6306629488444129,6.341914185763802,7.523369862943889,50.947741979641236
200,0.1,4425,random,stack+ref1_uncov,0.0003599932241976297,3735,1.7919351303929816e-14,fine,1.987759801046217,3.841859548751864,0.17443817423864136,2.780154093333716,2.105113337203753,20.8477011844139
200,0.1,4425,random,pnear+ref1_far,0.0003599932241976297,3735,1.7919351303929816e-14,fine,0.6492789779670793,1.1385228280591595,0.3229301500617033,0.452533185765122,0.6276973151763853,4.303212851179116
200,0.1,4425,random,pnear+full_far,0.0003599932241976297,3735,1.7919351303929816e-14,fine,0.3535807803423625,0.642203964826431,0.14410113665535826,0.21580488423072808,0.3391845647961608,2.8632156120107246
