run,seed,x,y,force_x,force_y,error_base_x,error_base_y,error_full_x,error_full_y,parallel_error_base,parallel_error_full,parallel_error_gap,rmse_base,rmse_full
0,42,-7.360350617532178,-8.170431269757572,0.0,1.0,0.01499726534469565,0.01788335844674238,0.0147573641000553,0.014020649639750804,0.01788335844674238,0.014020649639750804,0.003862708806991577,0.01650352200522484,0.014393721052984273
0,42,-9.447379400049059,-6.9135261499054215,0.0,1.0,0.02093237070949902,0.019720335341707307,0.019949832843860288,0.01577733907820328,0.019720335341707307,0.01577733907820328,0.003942996263504028,0.020335385040727443,0.01798499734343276
0,42,1.936710120671636,3.8399934075490183,0.0,-1.0,0.01831379696498997,-0.05205014434761407,0.020859049407349894,-0.042121500644153376,0.05205014434761407,0.042121500644153376,0.009928643703460693,0.03901674439187832,0.03323643150741124
0,42,-3.8674975398893485,0.0961777707314635,0.0,1.0,0.00032872289247544775,0.0499604614990522,0.0013778908347311832,0.044067916514234695,0.0499604614990522,0.044067916514234695,0.005892544984817505,0.03532814580428978,0.031175951060536992
0,42,7.4611773389703835,-9.700674225252111,0.0,-1.0,0.016133218998947416,-0.028186360064518523,0.014897286887207303,-0.023370006743443084,0.028186360064518523,0.023370006743443084,0.0048163533210754395,0.022964664693335746,0.019597019821752666
0,42,-1.7793352806696792,-9.577875329736068,0.0,1.0,-0.017936119523662947,0.02341618407337598,-0.01569653460087242,0.01645996440021924,0.02341618407337598,0.01645996440021924,0.006956219673156738,0.020856918038451296,0.01608278002294488
0,42,0.5047251491119535,-8.464052635836325,0.0,-1.0,-0.010086419756454551,-0.005867771210234463,-0.007931294615310752,-0.0037476116438320273,0.005867771210234463,0.0037476116438320273,0.0021201595664024353,0.008251260584875898,0.0062028230390622436
0,42,-9.520338566989325,9.027442370972793,0.0,1.0,-0.017559304305142964,0.011890461383451456,-0.01685263908726653,0.01146768563805961,0.011890461383451456,0.01146768563805961,0.0004227757453918457,0.014995203226231423,0.014413869329555863
0,42,7.3006059474016105,8.555955326858424,0.0,-1.0,-0.007148281343585257,-0.01867782408055768,-0.008034576334363226,-0.0157393746977757,0.01867782408055768,0.0157393746977757,0.0029384493827819824,0.014141411502238901,0.012495645896665197
0,42,6.4177319316808585,5.938603459978442,0.0,-1.0,-0.011817155470881205,-0.057391185166629055,-0.009805014421972971,-0.049457389714511135,0.057391185166629055,0.049457389714511135,0.00793379545211792,0.04143303813536536,0.035652290986612135
0,42,0.30222101529342105,7.5980315499325926,0.0,-1.0,0.012691697451014339,0.0071867750131802514,0.011295711966891109,0.007385688751311775,-0.0071867750131802514,-0.007385688751311775,0.00019891373813152313,0.010313314677594103,0.009543099789120418
0,42,-2.441727210576321,2.965572557877744,0.0,1.0,0.008826241010433833,0.05700480678271769,0.006882581973082225,0.0545505259294462,0.05700480678271769,0.0545505259294462,0.0024542808532714844,0.04078878845166427,0.03887884909430434
0,42,-7.654541954241452,-0.47008463243289,0.0,1.0,-0.005544055071438025,0.07604970873061623,-0.004662893530691336,0.06900938690368141,0.07604970873061623,0.06900938690368141,0.0070403218269348145,0.05391796891875056,0.04890827157496244
0,42,-5.6826071679832,-2.815234528989734,0.0,1.0,-0.011285095345509262,0.08320704842257176,-0.01130651203943512,0.07584200049090062,0.08320704842257176,0.07584200049090062,0.007365047931671143,0.05937493698587577,0.054221057961642824
0,42,-3.66553761427108,-2.561261385117996,0.0,1.0,0.0013496538855876095,0.08377536796686025,0.0002602784194792873,0.06602444910165639,0.08377536796686025,0.06602444910165639,0.017750918865203857,0.059245817757854084,0.04668669844844922
0,42,-0.40563329788069247,-3.647143663181442,0.0,1.0,-0.017817082353171018,0.0027633819007857052,-0.020182492681082395,-0.0015082147693650516,0.0027633819007857052,-0.0015082147693650516,0.004271596670150757,0.012749209840403211,0.014310969963850726
0,42,0.6953139108282507,2.8243596636864403,0.0,-1.0,0.008225010739897558,-0.02071718475062856,0.008506922083233663,-0.014505900202584354,0.02071718475062856,0.014505900202584354,0.006211284548044205,0.015761544113174743,0.011890939071779514
0,42,4.991232363685784,-6.323589037100203,0.0,-1.0,0.006146894907480174,-0.04837330444481408,0.0039149840827044785,-0.04316591485168969,0.04837330444481408,0.04316591485168969,0.00520738959312439,0.03448014573572939,0.03064819167056316
0,42,7.66490037563732,-7.817427322737615,0.0,-1.0,0.015345876854824747,-0.04896125655345673,0.015160182309317316,-0.03922725181751008,0.04896125655345673,0.03922725181751008,0.009734004735946655,0.03628154199959571,0.029737252838872703
0,42,-8.603788998161857,4.796219429026177,0.0,1.0,-0.00855179639435626,0.03416554822880208,-0.009183071049817571,0.026641296290935867,0.03416554822880208,0.026641296290935867,0.007524251937866211,0.02490399473322629,0.019925956212531317
0,42,9.263262200917122,-7.704699688194604,0.0,-1.0,0.0135245062532432,-0.018863708964202475,0.012328041729570142,-0.01649734496197469,0.018863708964202475,0.01649734496197469,0.002366364002227783,0.016412674755812155,0.014562674954835986
0,42,-6.984713667695993,1.3801321027565319,0.0,1.0,-0.007926263342933216,0.08077730956134466,-0.009080725916983046,0.07487615170535711,0.08077730956134466,0.07487615170535711,0.005901157855987549,0.05739250556715062,0.05333337452938366
0,42,-0.7227796825420025,0.48090139907755436,0.0,1.0,-0.0033034571602708618,0.020283055075811407,-0.0026511979445583145,0.018373679885076544,0.020283055075811407,0.018373679885076544,0.0019093751907348633,0.014531262030844804,0.013126708708973788
0,42,6.358635130229882,-0.1667359065950471,0.0,-1.0,0.002694474999540124,-0.09263902126481094,0.003166592680596385,-0.08392458378006973,0.09263902126481094,0.08392458378006973,0.008714437484741211,0.06553338254822973,0.05938586983392072
0,42,9.163315929678593,-8.080260835301035,0.0,-1.0,0.016459586497669834,-0.01747661403991857,0.016003784191136974,-0.014084930938264517,0.01747661403991857,0.014084930938264517,0.0033916831016540527,0.016975718334941735,0.015074919369140365
0,42,5.829041240845427,3.638487231299287,0.0,-1.0,-0.0035712924561771345,-0.06394328271258592,-0.001947591151979823,-0.05966045056689501,0.06394328271258592,0.05966045056689501,0.004282832145690918,0.0452851936833069,0.042208781510132416
